City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"154,708",TWN,亞洲,台灣,2021-07-12,"15,273",24,30.29,741,1,7.43,640.24,31.06,0.64,"1,674,603","27,848",70.20,"22,777.00",0.00,752.10,"3,821,539","3,742,680","255,699","170,393.00",16.02,15.69,74.07,"23,855,008",42.20,8.35,80.46,"12,943",0.24
"154,707",TWN,亞洲,台灣,2021-07-11,"15,249",31,31.29,740,4,7.43,639.24,31.02,0.63,"1,646,755","13,527",69.03,"23,574.00",0.00,753.50,"3,565,840","3,492,257",0,"149,569.00",14.95,14.64,74.07,"23,855,008",42.20,8.35,80.46,"12,895",0.24
"154,706",TWN,亞洲,台灣,2021-07-10,"15,218",33,32.43,736,6,7.14,637.94,30.85,0.63,"1,633,228","16,941",68.47,"23,986.00",0.00,739.60,0,0,0,"151,832.00",0.00,0.00,74.07,"23,855,008",42.20,8.35,80.46,"12,791",0.25
"154,705",TWN,亞洲,台灣,2021-07-09,"15,185",36,39.14,730,12,7.71,636.55,30.60,0.62,"1,616,287","23,405",67.76,"24,329.00",0.00,621.50,"3,357,000","3,284,679","235,919","154,095.00",14.07,13.77,74.07,"23,855,008",42.20,8.35,80.46,"12,629",0.26
"154,704",TWN,亞洲,台灣,2021-07-08,"15,149",21,42.29,718,3,8.14,635.05,30.10,0.62,"1,592,882","24,427",66.77,"24,994.00",0.00,591.10,"3,121,081","3,060,361","221,084","147,642.00",13.08,12.83,74.07,"23,855,008",42.20,8.35,80.46,"12,549",0.27
"154,703",TWN,亞洲,台灣,2021-07-07,"15,128",40,46.29,715,9,9.57,634.17,29.97,0.62,"1,568,455","26,895",65.75,"25,761.00",0.00,556.60,"2,899,997","2,847,653","159,457","122,397.00",12.16,11.94,74.07,"23,855,008",42.20,8.35,80.46,"12,370",0.28
"154,702",TWN,亞洲,台灣,2021-07-06,"15,088",27,48.57,706,17,9.00,632.49,29.60,0.61,"1,541,560","26,399",64.62,"26,335.00",0.00,542.20,"2,740,540","2,691,066","111,751","105,409.00",11.49,11.28,74.07,"23,855,008",42.20,8.35,80.46,"12,273",0.29
"154,701",TWN,亞洲,台灣,2021-07-05,"15,061",31,52.43,689,1,7.71,631.36,28.88,0.62,"1,515,161","33,423",63.52,"27,482.00",0.00,524.20,"2,628,789","2,581,047","109,929","94,885.00",11.02,10.82,74.07,"23,855,008",42.20,8.35,80.46,"12,101",0.30
"154,700",TWN,亞洲,台灣,2021-07-04,"15,030",39,56.57,688,2,8.00,630.06,28.84,0.62,"1,481,738","16,410",62.11,"28,045.00",0.00,495.70,"2,518,860","2,472,399",0,"84,555.00",10.56,10.36,74.07,"23,855,008",42.20,8.35,80.46,"11,961",0.32
"154,699",TWN,亞洲,台灣,2021-07-03,"14,991",80,63.71,686,10,9.00,628.42,28.76,0.62,"1,465,328","19,341",61.43,"27,735.00",0.00,435.30,0,0,0,"68,911.00",0.00,0.00,74.07,"23,855,008",42.20,8.35,80.46,"11,644",0.35
"154,698",TWN,亞洲,台灣,2021-07-02,"14,911",58,63.71,676,15,9.43,625.07,28.34,0.62,"1,445,987","28,066",60.62,"27,843.00",0.00,437.00,"2,278,338","2,232,145","190,751","53,266.00",9.55,9.36,74.07,"23,855,008",42.20,8.35,80.46,"11,440",0.37
"154,697",TWN,亞洲,台灣,2021-07-01,"14,853",49,66.29,661,13,8.00,622.64,27.71,0.62,"1,417,921","29,791",59.44,"28,125.00",0.00,424.30,"2,087,587","2,044,241","44,369","36,052.00",8.75,8.57,74.07,"23,855,008",42.20,8.35,80.46,"11,399",0.36
"154,696",TWN,亞洲,台灣,2021-06-30,"14,804",56,77.71,648,5,7.00,620.58,27.16,0.63,"1,388,130","30,914",58.19,"28,586.00",0.00,367.80,"2,043,218","2,001,418","40,541","42,441.00",8.57,8.39,74.07,"23,855,008",42.20,8.35,80.46,"11,289",0.37
"154,695",TWN,亞洲,台灣,2021-06-29,"14,748",54,84.43,643,8,9.71,618.24,26.96,0.63,"1,357,216","34,428",56.89,"28,807.00",0.00,341.20,"2,002,677","1,962,990","38,085","45,820.00",8.40,8.23,74.07,"23,855,008",42.20,8.35,80.46,"11,179",0.38
"154,694",TWN,亞洲,台灣,2021-06-28,"14,694",60,87.71,635,3,9.43,615.97,26.62,0.64,"1,322,788","37,365",55.45,"28,861.00",0.00,329.00,"1,964,592","1,926,572","37,619","49,744.00",8.24,8.08,71.30,"23,855,008",42.20,8.35,80.46,"11,009",0.40
"154,693",TWN,亞洲,台灣,2021-06-27,"14,634",89,89.86,632,9,11.86,613.46,26.49,0.64,"1,285,423","14,241",53.89,"28,151.00",0.00,313.30,"1,926,973","1,890,292",0,"55,034.00",8.08,7.92,71.30,"23,855,008",42.20,8.35,80.46,"11,009",0.39
"154,692",TWN,亞洲,台灣,2021-06-26,"14,545",80,92.71,623,13,12.14,609.73,26.12,0.65,"1,271,182","20,093",53.29,"28,115.00",0.00,303.20,0,0,0,"61,514.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"11,009",0.38
"154,691",TWN,亞洲,台灣,2021-06-25,"14,465",76,99.14,610,5,13.14,606.37,25.57,0.65,"1,251,089","30,043",52.45,"27,865.00",0.00,281.10,"1,905,474","1,869,105","70,249","67,994.00",7.99,7.84,71.30,"23,855,008",42.20,8.35,80.46,"10,743",0.41
"154,690",TWN,亞洲,台灣,2021-06-24,"14,389",129,115.00,605,6,15.43,603.19,25.36,0.66,"1,221,046","33,017",51.19,"28,191.00",0.00,245.10,"1,835,225","1,801,743","89,095","73,341.00",7.69,7.55,71.30,"23,855,008",42.20,8.35,80.46,"10,381",0.45
"154,689",TWN,亞洲,台灣,2021-06-23,"14,260",103,121.57,599,24,17.29,597.78,25.11,0.67,"1,188,029","32,464",49.80,"28,747.00",0.00,236.50,"1,746,130","1,714,268","64,194","81,147.00",7.32,7.19,71.30,"23,855,008",42.20,8.35,80.46,"10,134",0.47
"154,688",TWN,亞洲,台灣,2021-06-22,"14,157",77,130.86,575,6,16.43,593.46,24.10,0.68,"1,155,565","34,802",48.44,"28,945.00",0.01,221.20,"1,681,936","1,652,232","65,552","96,111.00",7.05,6.93,71.30,"23,855,008",42.20,8.35,80.46,"9,180",0.61
"154,687",TWN,亞洲,台灣,2021-06-21,"14,080",75,139.14,569,20,16.71,590.23,23.85,0.69,"1,120,763","32,397",46.98,"28,362.00",0.01,203.80,"1,616,384","1,587,581","74,652","108,751.00",6.78,6.66,71.30,"23,855,008",42.20,8.35,80.46,"8,627",0.70
"154,686",TWN,亞洲,台灣,2021-06-20,"14,005",109,154.86,549,11,16.00,587.09,23.01,0.70,"1,088,366","13,986",45.62,"26,477.00",0.01,171.00,"1,541,732",0,0,"100,753.00",6.46,0.00,71.30,"23,855,008",42.20,8.35,80.46,"8,589",0.70
"154,685",TWN,亞洲,台灣,2021-06-19,"13,896",125,164.29,538,20,18.14,582.52,22.55,0.72,"1,074,380","18,348",45.04,"26,740.00",0.01,162.80,0,0,0,"95,404.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"8,282",0.75
"154,684",TWN,亞洲,台灣,2021-06-18,"13,771",187,181.57,518,21,19.00,577.28,21.72,0.73,"1,056,032","32,326",44.27,"27,248.00",0.01,150.10,"1,429,514",0,"107,675","90,055.00",5.99,0.00,71.30,"23,855,008",42.20,8.35,80.46,"7,966",0.80
"154,683",TWN,亞洲,台灣,2021-06-17,"13,584",175,194.57,497,19,19.43,569.44,20.83,0.75,"1,023,706","36,908",42.91,"27,964.00",0.01,143.70,"1,321,839",0,"143,735","77,077.00",5.54,0.00,71.30,"23,855,008",42.20,8.35,80.46,"7,824",0.80
"154,682",TWN,亞洲,台灣,2021-06-16,"13,409",168,205.86,478,18,20.71,562.10,20.04,0.77,"986,798","33,851",41.37,"27,594.00",0.01,134.00,"1,178,104",0,"168,944","59,765.00",4.94,0.00,71.30,"23,855,008",42.20,8.35,80.46,"7,466",0.86
"154,681",TWN,亞洲,台灣,2021-06-15,"13,241",135,221.00,460,8,21.71,555.06,19.28,0.78,"952,947","30,717",39.95,"27,582.00",0.01,124.80,"1,009,160","985,084","154,035","37,940.00",4.23,4.13,71.30,"23,855,008",42.20,8.35,80.46,"7,281",0.88
"154,680",TWN,亞洲,台灣,2021-06-14,"13,106",185,230.71,452,15,23.71,549.40,18.95,0.80,"922,230","19,201",38.66,"27,753.00",0.01,120.30,"855,125","855,125",0,"18,615.00",3.58,3.58,71.30,"23,855,008",42.20,8.35,80.46,"6,895",0.97
"154,679",TWN,亞洲,台灣,2021-06-13,"12,921",175,231.86,437,26,25.29,541.65,18.32,0.83,"903,029","15,826",37.86,"29,915.00",0.01,129.00,0,0,0,"19,610.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"3,250",3.11
"154,678",TWN,亞洲,台灣,2021-06-12,"12,746",246,255.71,411,26,26.71,534.31,17.23,0.85,"887,203","21,908",37.19,"29,850.00",0.01,116.70,0,0,0,"18,427.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"3,250",3.05
"154,677",TWN,亞洲,台灣,2021-06-11,"12,500",278,293.43,385,24,28.29,524.00,16.14,0.88,"865,295","37,334",36.27,"29,507.00",0.01,100.60,"799,129","799,129","16,829","17,244.00",3.35,3.35,71.30,"23,855,008",42.20,8.35,80.46,"3,250",2.97
"154,676",TWN,亞洲,台灣,2021-06-10,"12,222",254,321.14,361,28,27.86,512.35,15.13,0.90,"827,961","34,318",34.71,"28,593.00",0.01,89.00,"782,300","782,300","22,554","22,595.00",3.28,3.28,71.30,"23,855,008",42.20,8.35,80.46,"3,250",2.88
"154,675",TWN,亞洲,台灣,2021-06-09,"11,968",274,368.43,333,25,26.29,501.70,13.96,0.94,"793,643","33,773",33.27,"27,753.00",0.01,75.30,"759,746","759,746","16,168","28,245.00",3.18,3.18,71.30,"23,855,008",42.20,8.35,80.46,"3,250",2.79
"154,674",TWN,亞洲,台灣,2021-06-08,"11,694",203,407.43,308,22,24.43,490.21,12.91,0.97,"759,870","31,911",31.85,"27,082.00",0.02,66.50,"743,578","743,578","18,759","30,264.00",3.12,3.12,71.30,"23,855,008",42.20,8.35,80.46,"3,250",2.70
"154,673",TWN,亞洲,台灣,2021-06-07,"11,491",193,425.71,286,26,23.14,481.70,11.99,1.00,"727,959","34,337",30.52,"26,656.00",0.02,62.60,"724,819","724,819","25,632","31,912.00",3.04,3.04,71.30,"23,855,008",42.20,8.35,80.46,"1,133",9.40
"154,672",TWN,亞洲,台灣,2021-06-06,"11,298",342,448.29,260,36,21.57,473.61,10.90,1.04,"693,622","15,371",29.08,"25,812.00",0.02,57.60,"699,187","699,187",0,"32,578.00",2.93,2.93,71.30,"23,855,008",42.20,8.35,80.46,"1,133",9.21
"154,671",TWN,亞洲,台灣,2021-06-05,"10,956",510,450.00,224,37,17.86,459.28,9.39,1.09,"678,251","19,504",28.43,"25,452.00",0.02,56.60,0,0,0,"35,422.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",8.87
"154,670",TWN,亞洲,台灣,2021-06-04,"10,446",472,447.29,187,21,15.57,437.90,7.84,1.13,"658,747","30,936",27.62,"25,313.00",0.02,56.60,"678,418","678,418","54,286","38,267.00",2.84,2.84,71.30,"23,855,008",42.20,8.35,80.46,"1,133",8.39
"154,669",TWN,亞洲,台灣,2021-06-03,"9,974",585,459.00,166,17,15.29,418.11,6.96,1.18,"627,811","28,436",26.32,"25,235.00",0.02,55.00,"624,132","624,132","62,103","34,839.00",2.62,2.62,71.30,"23,855,008",42.20,8.35,80.46,"1,133",7.95
"154,668",TWN,亞洲,台灣,2021-06-02,"9,389",547,471.14,149,12,14.71,393.59,6.25,1.22,"599,375","29,076",25.13,"23,999.00",0.02,50.90,"562,029","562,029",0,"30,296.00",2.36,2.36,71.30,"23,855,008",42.20,8.35,80.46,"1,133",7.42
"154,667",TWN,亞洲,台灣,2021-06-01,"8,842",331,483.71,137,13,14.57,370.66,5.74,1.26,"570,299","28,933",23.91,"22,823.00",0.02,47.20,0,0,0,"30,296.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",6.93
"154,666",TWN,亞洲,台灣,2021-05-31,"8,511",351,513.43,124,15,13.57,356.78,5.20,1.31,"541,366","28,428",22.69,"22,170.00",0.02,43.20,0,0,0,"27,109.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",6.62
"154,665",TWN,亞洲,台灣,2021-05-30,"8,160",354,548.29,109,10,12.29,342.07,4.57,1.36,"512,938","12,849",21.50,"21,381.00",0.03,39.00,0,0,0,"24,064.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",6.30
"154,664",TWN,亞洲,台灣,2021-05-29,"7,806",491,563.43,99,21,11.71,327.23,4.15,1.42,"500,089","18,535",20.96,"21,381.00",0.03,37.90,0,0,0,"19,939.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",5.98
"154,663",TWN,亞洲,台灣,2021-05-28,"7,315",554,596.57,78,19,9.00,306.64,3.27,1.48,"481,554","30,390",20.19,"20,795.00",0.03,34.90,0,0,0,"15,815.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",5.53
"154,662",TWN,亞洲,台灣,2021-05-27,"6,761",670,562.29,59,13,6.29,283.42,2.47,1.54,"451,164","19,783",18.91,"19,540.00",0.03,34.80,0,0,0,"14,087.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",5.02
"154,661",TWN,亞洲,台灣,2021-05-26,"6,091",635,508.29,46,11,4.57,255.33,1.93,1.61,"431,381","20,843",18.08,"19,268.00",0.03,37.90,0,0,0,"12,196.00",0.00,0.00,71.30,"23,855,008",42.20,8.35,80.46,"1,133",4.42
"154,660",TWN,亞洲,台灣,2021-05-25,"5,456",539,456.57,35,6,3.00,228.72,1.47,1.67,"410,538","24,359",17.21,"18,792.00",0.02,41.20,"319,665","319,665","7,987","10,665.00",1.34,1.34,71.30,"23,855,008",42.20,8.35,80.46,"1,133",3.85
"154,659",TWN,亞洲,台灣,2021-05-24,"4,917",595,414.29,29,6,2.43,206.12,1.22,1.73,"386,179","22,906",16.19,"17,894.00",0.02,43.20,"311,678","311,678","8,980","13,047.00",1.31,1.31,76.85,"23,855,008",42.20,8.35,80.46,"1,133",3.37
"154,658",TWN,亞洲,台灣,2021-05-23,"4,322",460,377.14,23,6,1.57,181.18,0.96,1.79,"363,273","12,854",15.23,"16,826.00",0.02,44.60,"302,698","302,698",0,"15,431.00",1.27,1.27,76.85,"23,855,008",42.20,8.35,80.46,"1,133",2.84
"154,657",TWN,亞洲,台灣,2021-05-22,"3,862",723,341.00,17,2,0.71,161.90,0.71,1.85,"350,419","14,429",14.69,"16,189.00",0.02,47.50,0,0,0,"15,837.00",0.00,0.00,76.85,"23,855,008",42.20,8.35,80.46,"1,133",2.42
"154,656",TWN,亞洲,台灣,2021-05-21,"3,139",314,264.14,15,0,0.43,131.59,0.63,1.89,"335,990","21,603",14.09,"15,056.00",0.02,57.00,"299,844","299,844","18,197","16,242.00",1.26,1.26,76.85,"23,855,008",42.20,8.35,80.46,"1,133",1.78
"154,655",TWN,亞洲,台灣,2021-05-20,"2,825",292,224.14,15,1,0.43,118.42,0.63,1.93,"314,387","17,881",13.18,"12,847.00",0.02,57.30,"281,647","281,647","17,058","18,521.00",1.18,1.18,76.85,"23,855,008",42.20,8.35,80.46,"1,133",1.51
"154,654",TWN,亞洲,台灣,2021-05-19,"2,533",273,186.00,14,0,0.29,106.18,0.59,1.97,"296,506","17,514",12.43,"10,849.00",0.02,58.30,"264,589","264,589","19,581","19,274.00",1.11,1.11,76.85,"23,855,008",42.20,8.35,80.46,"1,133",1.25
"154,653",TWN,亞洲,台灣,2021-05-18,"2,260",243,150.00,14,2,0.29,94.74,0.59,2.00,"278,992","18,072",11.70,"8,693.00",0.02,58.00,"245,008","245,008","24,656","18,924.00",1.03,1.03,56.02,"23,855,008",42.20,8.35,80.46,"1,127",1.02
"154,652",TWN,亞洲,台灣,2021-05-17,"2,017",335,116.86,12,0,0.00,84.55,0.50,2.04,"260,920","15,432",10.94,"6,285.00",0.02,53.80,"220,352","220,352","25,674","16,865.00",0.92,0.92,56.02,"23,855,008",42.20,8.35,80.46,"1,123",0.81
"154,651",TWN,亞洲,台灣,2021-05-16,"1,682",207,71.14,12,0,0.00,70.51,0.50,2.04,"245,488","8,395",10.29,"4,257.00",0.02,59.80,"194,678","194,678",0,"14,661.00",0.82,0.82,56.02,"23,855,008",42.20,8.35,80.46,"1,116",0.52
"154,650",TWN,亞洲,台灣,2021-05-15,"1,475",185,41.71,12,0,0.00,61.83,0.50,2.01,"237,093","6,496",9.94,"3,155.00",0.01,75.60,0,0,0,"14,127.00",0.00,0.00,50.46,"23,855,008",42.20,8.35,80.46,"1,116",0.33
"154,649",TWN,亞洲,台灣,2021-05-14,"1,290",34,16.00,12,0,0.00,54.08,0.50,1.98,"230,597","6,141",9.67,"2,286.00",0.01,142.90,"186,149","186,149","34,152","13,592.00",0.78,0.78,19.44,"23,855,008",42.20,8.35,80.46,"1,107",0.18
"154,648",TWN,亞洲,台灣,2021-05-13,"1,256",25,11.86,12,0,0.00,52.65,0.50,1.94,"224,456","3,891",9.41,"1,561.00",0.01,131.70,"151,997","151,997","22,328","10,162.00",0.64,0.64,25.00,"23,855,008",42.20,8.35,80.46,"1,102",0.15
"154,647",TWN,亞洲,台灣,2021-05-12,"1,231",21,10.14,12,0,0.00,51.60,0.50,1.90,"220,565","2,421",9.25,"1,148.00",0.01,113.20,"129,669","129,669","17,126","7,954.00",0.54,0.54,25.00,"23,855,008",42.20,8.35,80.46,"1,097",0.13
"154,646",TWN,亞洲,台灣,2021-05-11,"1,210",11,8.14,12,0,0.00,50.72,0.50,1.85,"218,144","1,217",9.15,959.00,0.01,117.80,"112,543","112,543",0,"6,373.00",0.47,0.47,25.00,"23,855,008",42.20,8.35,80.46,"1,093",0.12
"154,645",TWN,亞洲,台灣,2021-05-10,"1,199",15,7.71,12,0,0.00,50.26,0.50,1.80,"216,927","1,237",9.09,926.00,0.01,120.00,0,0,0,"5,694.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,089",0.11
"154,644",TWN,亞洲,台灣,2021-05-09,"1,184",1,6.71,12,0,0.00,49.63,0.50,1.74,"215,690",680,9.04,948.00,0.01,141.20,"92,049","92,049",0,"4,828.00",0.39,0.39,25.00,"23,855,008",42.20,8.35,80.46,"1,089",0.10
"154,643",TWN,亞洲,台灣,2021-05-08,"1,183",5,7.29,12,0,0.00,49.59,0.50,1.70,"215,010",413,9.01,911.00,0.01,125.00,0,0,0,"4,780.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,082",0.10
"154,642",TWN,亞洲,台灣,2021-05-07,"1,178",5,7.14,12,0,0.00,49.38,0.50,1.67,"214,597","1,066",9.00,906.00,0.01,126.80,"91,002","91,002","10,141","4,731.00",0.38,0.38,25.00,"23,855,008",42.20,8.35,80.46,"1,077",0.11
"154,641",TWN,亞洲,台灣,2021-05-06,"1,173",13,7.43,12,0,0.00,49.17,0.50,1.64,"213,531","1,005",8.95,876.00,0.01,117.90,"80,861","80,861","6,873","3,810.00",0.34,0.34,25.00,"23,855,008",42.20,8.35,80.46,"1,075",0.10
"154,640",TWN,亞洲,台灣,2021-05-05,"1,160",7,6.29,12,0,0.00,48.63,0.50,1.61,"212,526","1,094",8.91,896.00,0.01,142.50,"73,988","73,988","6,057","3,308.00",0.31,0.31,25.00,"23,855,008",42.20,8.35,80.46,"1,074",0.09
"154,639",TWN,亞洲,台灣,2021-05-04,"1,153",8,6.14,12,0,0.00,48.33,0.50,1.59,"211,432",988,8.86,849.00,0.01,138.20,"67,931","67,931","5,494","2,822.00",0.28,0.28,25.00,"23,855,008",42.20,8.35,80.46,"1,067",0.09
"154,638",TWN,亞洲,台灣,2021-05-03,"1,145",8,5.86,12,0,0.00,48.00,0.50,1.56,"210,444","1,391",8.82,815.00,0.01,139.10,"62,437","62,437","4,185","2,436.00",0.26,0.26,25.00,"23,855,008",42.20,8.35,80.46,"1,058",0.09
"154,637",TWN,亞洲,台灣,2021-05-02,"1,137",5,5.29,12,0,0.00,47.66,0.50,1.53,"209,053",418,8.76,773.00,0.01,146.20,"58,252","58,252",0,"2,032.00",0.24,0.24,25.00,"23,855,008",42.20,8.35,80.46,"1,055",0.09
"154,636",TWN,亞洲,台灣,2021-05-01,"1,132",4,5.00,12,0,0.00,47.45,0.50,1.51,"208,635",383,8.75,801.00,0.01,160.20,0,0,0,"2,199.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,053",0.09
"154,635",TWN,亞洲,台灣,2021-04-30,"1,128",7,5.43,12,0,0.14,47.29,0.50,1.49,"208,252",854,8.73,824.00,0.01,151.80,"57,884","57,884","3,695","2,194.00",0.24,0.24,25.00,"23,855,008",42.20,8.35,80.46,"1,053",0.08
"154,634",TWN,亞洲,台灣,2021-04-29,"1,121",5,5.00,12,0,0.14,46.99,0.50,1.47,"207,398","1,143",8.69,821.00,0.01,164.20,"54,189","54,189","3,356","2,138.00",0.23,0.23,25.00,"23,855,008",42.20,8.35,80.46,"1,051",0.08
"154,633",TWN,亞洲,台灣,2021-04-28,"1,116",6,4.86,12,0,0.14,46.78,0.50,1.46,"206,255",764,8.65,753.00,0.01,155.00,"50,833","50,833","2,653","2,015.00",0.21,0.21,25.00,"23,855,008",42.20,8.35,80.46,"1,050",0.07
"154,632",TWN,亞洲,台灣,2021-04-27,"1,110",6,4.57,12,0,0.14,46.53,0.50,1.44,"205,491",752,8.61,763.00,0.01,166.90,"48,180","48,180","2,793","1,998.00",0.20,0.20,25.00,"23,855,008",42.20,8.35,80.46,"1,050",0.07
"154,631",TWN,亞洲,台灣,2021-04-26,"1,104",4,4.00,12,0,0.14,46.28,0.50,1.42,"204,739","1,099",8.58,731.00,0.01,182.80,"45,387","45,387",0,"1,682.00",0.19,0.19,25.00,"23,855,008",42.20,8.35,80.46,"1,046",0.07
"154,630",TWN,亞洲,台灣,2021-04-25,"1,100",3,3.86,12,0,0.14,46.11,0.50,1.40,"203,640",613,8.54,677.00,0.01,175.50,0,0,0,"1,571.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,045",0.06
"154,629",TWN,亞洲,台灣,2021-04-24,"1,097",7,3.57,12,1,0.14,45.99,0.50,1.39,"203,027",543,8.51,607.00,0.01,170.00,"42,672","42,672",149,"1,460.00",0.18,0.18,25.00,"23,855,008",42.20,8.35,80.46,"1,045",0.06
"154,628",TWN,亞洲,台灣,2021-04-23,"1,090",4,2.86,11,0,0.00,45.69,0.46,1.37,"202,484",831,8.49,550.00,0.01,192.50,"42,523","42,523","3,302","1,448.00",0.18,0.18,25.00,"23,855,008",42.20,8.35,80.46,"1,044",0.05
"154,627",TWN,亞洲,台灣,2021-04-22,"1,086",4,2.57,11,0,0.00,45.53,0.46,1.34,"201,653",670,8.45,509.00,0.01,198.00,"39,221","39,221","2,490","1,312.00",0.16,0.16,25.00,"23,855,008",42.20,8.35,80.46,"1,041",0.05
"154,626",TWN,亞洲,台灣,2021-04-21,"1,082",4,2.14,11,0,0.00,45.36,0.46,1.32,"200,983",836,8.43,489.00,0.00,228.20,"36,731","36,731","2,534","1,176.00",0.15,0.15,25.00,"23,855,008",42.20,8.35,80.46,"1,038",0.05
"154,625",TWN,亞洲,台灣,2021-04-20,"1,078",2,2.29,11,0,0.00,45.19,0.46,1.29,"200,147",525,8.39,454.00,0.01,198.60,"34,197","34,197",0,"1,012.00",0.14,0.14,25.00,"23,855,008",42.20,8.35,80.46,"1,038",0.05
"154,624",TWN,亞洲,台灣,2021-04-19,"1,076",3,2.57,11,0,0.00,45.11,0.46,1.26,"199,622",719,8.37,456.00,0.01,177.40,0,0,0,"1,105.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,034",0.05
"154,623",TWN,亞洲,台灣,2021-04-18,"1,073",1,2.29,11,0,0.00,44.98,0.46,1.24,"198,903",128,8.34,461.00,0.01,201.70,0,0,0,"1,190.00",0.00,0.00,25.00,"23,855,008",42.20,8.35,80.46,"1,033",0.05
"154,622",TWN,亞洲,台灣,2021-04-17,"1,072",2,2.29,11,0,0.14,44.94,0.46,1.21,"198,775",139,8.33,466.00,0.01,203.80,"32,450","32,450",61,"1,113.00",0.14,0.14,25.00,"23,855,008",42.20,8.35,80.46,"1,033",0.05
"154,621",TWN,亞洲,台灣,2021-04-16,"1,070",2,2.29,11,0,0.14,44.85,0.46,1.19,"198,636",547,8.33,479.00,0.01,209.50,"32,389","32,389","2,350","1,134.00",0.14,0.14,25.00,"23,855,008",42.20,8.35,80.46,"1,032",0.05
"154,620",TWN,亞洲,台灣,2021-04-15,"1,068",1,2.57,11,0,0.14,44.77,0.46,1.18,"198,089",526,8.30,522.00,0.01,203.00,"30,039","30,039","1,542","1,167.00",0.13,0.13,25.00,"23,855,008",42.20,8.35,80.46,"1,031",0.05
"154,619",TWN,亞洲,台灣,2021-04-14,"1,067",5,2.43,11,0,0.14,44.73,0.46,1.18,"197,563",597,8.28,542.00,0.01,223.10,"28,497","28,497","1,384","1,203.00",0.12,0.12,25.00,"23,855,008",42.20,8.35,80.46,"1,029",0.05
"154,618",TWN,亞洲,台灣,2021-04-13,"1,062",4,1.71,11,0,0.14,44.52,0.46,1.16,"196,966",538,8.26,551.00,0.00,321.50,"27,113","27,113","1,231","1,208.00",0.11,0.11,25.00,"23,855,008",42.20,8.35,80.46,"1,027",0.04
"154,617",TWN,亞洲,台灣,2021-04-12,"1,058",1,1.43,11,0,0.14,44.35,0.46,1.14,"196,428",755,8.23,639.00,0.00,447.20,"25,882","25,882","1,181","1,234.00",0.11,0.11,25.00,"23,855,008",42.20,8.35,80.46,"1,026",0.04
"154,616",TWN,亞洲,台灣,2021-04-11,"1,057",1,1.43,11,1,0.14,44.31,0.46,1.12,"195,673",159,8.20,575.00,0.00,402.40,"24,701","24,701",43,"1,089.00",0.10,0.10,25.00,"23,855,008",42.20,8.35,80.46,"1,022",0.05
"154,615",TWN,亞洲,台灣,2021-04-10,"1,056",2,1.57,10,0,0.00,44.27,0.42,1.10,"195,514",230,8.20,575.00,0.00,366.00,"24,658","24,658",208,"1,083.00",0.10,0.10,25.00,"23,855,008",42.20,8.35,80.46,"1,020",0.05
"154,614",TWN,亞洲,台灣,2021-04-09,"1,054",4,2.14,10,0,0.00,44.18,0.42,1.09,"195,284",846,8.19,583.00,0.00,272.00,"24,450","24,450","2,577","1,056.00",0.10,0.10,25.00,"23,855,008",42.20,8.35,80.46,"1,018",0.05
"154,613",TWN,亞洲,台灣,2021-04-08,"1,050",0,2.00,10,0,0.00,44.02,0.42,1.08,"194,438",669,8.15,502.00,0.00,251.00,"21,873","21,873","1,798",775.00,0.09,0.09,25.00,"23,855,008",42.20,8.35,80.46,"1,007",0.05
