City Daily Report by NCHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
"166,544",GBR,歐洲,英國,2021-12-10,"10,739,324","58,428","48,716.71","146,362",122,119.14,"157,451.67","2,145.85",1.16,"361,456,098","1,234,087","5,299.39","1,183,601.00",0.04,24.30,"120,549,526","51,229,559","482,986","451,688.00",176.74,75.11,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,543",GBR,歐洲,英國,2021-12-09,"10,680,896","50,220","47,631.71","146,240",148,122.14,"156,595.04","2,144.06",1.15,"360,222,011","1,394,054","5,281.30","1,164,062.00",0.04,24.40,"120,066,540","51,207,496","527,342","445,841.00",176.03,75.08,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,542",GBR,歐洲,英國,2021-12-08,"10,630,676","50,861","48,069.71","146,092",162,121.14,"155,858.76","2,141.89",1.13,"358,827,957","1,326,011","5,260.86","1,140,431.00",0.04,23.70,"119,539,198","51,183,457","465,782","438,754.00",175.26,75.04,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,541",GBR,歐洲,英國,2021-12-07,"10,579,815","45,233","47,594.71","145,930",180,122.57,"155,113.07","2,139.51",1.12,"357,501,946","1,107,140","5,241.42","1,126,394.00",0.04,23.70,"119,073,416","51,161,757","442,937","438,818.00",174.58,75.01,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,540",GBR,歐洲,英國,2021-12-06,"10,534,582","51,022","46,835.71","145,750",41,119.57,"154,449.90","2,136.87",1.11,"356,394,806","1,191,912","5,225.19","1,119,479.00",0.04,23.90,"118,630,479","51,138,245","374,156","440,582.00",173.93,74.97,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,539",GBR,歐洲,英國,2021-12-05,"10,483,560","43,552","45,593.14","145,709",54,118.71,"153,701.86","2,136.27",1.10,"355,202,894","1,156,573","5,207.71","1,106,539.00",0.04,24.30,"118,256,323","51,118,266","339,286","439,582.00",173.38,74.95,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,538",GBR,歐洲,英國,2021-12-04,"10,440,008","41,701","44,610.86","145,655",127,118.29,"153,063.33","2,135.48",1.10,"354,046,321","875,428","5,190.75","1,087,666.00",0.04,24.40,"117,917,037","51,096,311","529,328","439,152.00",172.88,74.91,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,537",GBR,歐洲,英國,2021-12-03,"10,398,307","50,833","44,335.57","145,528",143,118.86,"152,451.94","2,133.62",1.09,"353,170,893","1,097,317","5,177.92","1,067,269.00",0.04,24.10,"117,387,709","51,069,397","442,053","438,074.00",172.10,74.87,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,536",GBR,歐洲,英國,2021-12-02,"10,347,474","53,286","44,165.29","145,385",141,121.29,"151,706.67","2,131.52",1.09,"352,073,576","1,228,634","5,161.83","1,040,782.00",0.04,23.60,"116,945,656","51,046,133","477,734","433,601.00",171.46,74.84,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,535",GBR,歐洲,英國,2021-12-01,"10,294,188","47,536","43,243.71","145,244",172,122.14,"150,925.43","2,129.46",1.08,"350,844,942","1,227,756","5,143.82","1,025,817.00",0.04,23.70,"116,467,922","51,020,285","466,235","428,565.00",170.76,74.80,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,534",GBR,歐洲,英國,2021-11-30,"10,246,652","39,920","42,565.43","145,072",159,118.86,"150,228.49","2,126.93",1.07,"349,617,186","1,058,735","5,125.82","1,009,217.00",0.04,23.70,"116,001,687","50,994,257","455,285","422,955.00",170.07,74.76,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,533",GBR,歐洲,英國,2021-11-29,"10,206,732","42,324","42,959.29","144,913",35,119.71,"149,643.22","2,124.60",1.06,"348,558,451","1,101,329","5,110.30","998,166.00",0.04,23.20,"115,546,402","50,963,718","367,154","417,054.00",169.41,74.72,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,532",GBR,歐洲,英國,2021-11-28,"10,164,408","36,676","43,283.14","144,878",51,121.14,"149,022.70","2,124.09",1.06,"347,457,122","1,024,465","5,094.15","993,342.00",0.04,22.90,"115,179,248","50,941,327","336,273","414,595.00",168.87,74.69,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,531",GBR,歐洲,英國,2021-11-27,"10,127,732","39,774","43,715.57","144,827",131,122.57,"148,484.98","2,123.34",1.06,"346,432,657","732,648","5,079.13","1,001,587.00",0.04,22.90,"114,842,975","50,919,834","521,785","404,886.00",168.37,74.65,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,530",GBR,歐洲,英國,2021-11-26,"10,087,958","49,641","43,755.43","144,696",160,125.29,"147,901.85","2,121.42",1.06,"345,700,009","911,909","5,068.39","1,000,844.00",0.04,22.90,"114,321,190","50,896,026","410,741","403,669.00",167.61,74.62,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,529",GBR,歐洲,英國,2021-11-25,"10,038,317","46,835","43,001.86","144,536",147,124.86,"147,174.05","2,119.08",1.06,"344,788,100","1,123,877","5,055.02","998,786.00",0.04,23.20,"113,910,449","50,875,712","442,483","403,931.00",167.01,74.59,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,528",GBR,歐洲,英國,2021-11-24,"9,991,482","42,788","43,030.29","144,389",149,132.29,"146,487.39","2,116.92",1.06,"343,664,223","1,111,554","5,038.54","987,394.00",0.04,22.90,"113,467,966","50,852,133","426,964","403,089.00",166.36,74.56,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,527",GBR,歐洲,英國,2021-11-23,"9,948,694","42,677","42,351.43","144,240",165,139.71,"145,860.06","2,114.74",1.06,"342,552,669","981,377","5,022.24","989,276.00",0.04,23.40,"113,041,002","50,827,554","413,976","404,899.00",165.73,74.52,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,526",GBR,歐洲,英國,2021-11-22,"9,906,017","44,591","41,534.86","144,075",45,146.71,"145,234.37","2,112.32",1.06,"341,571,292","1,067,561","5,007.85","970,592.00",0.04,23.40,"112,627,026","50,800,732","349,941","402,740.00",165.13,74.48,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,525",GBR,歐洲,英國,2021-11-21,"9,861,426","39,703","40,792.29","144,030",61,147.00,"144,580.61","2,111.66",1.06,"340,503,731","1,082,182","4,992.20","961,901.00",0.04,23.60,"112,277,085","50,777,474","268,311","400,846.00",164.61,74.45,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,524",GBR,歐洲,英國,2021-11-20,"9,821,723","40,053","40,309.86","143,969",150,147.29,"143,998.51","2,110.76",1.06,"339,421,549","727,450","4,976.34","940,737.00",0.04,23.30,"112,008,774","50,761,050","513,270","399,278.00",164.22,74.42,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,523",GBR,歐洲,英國,2021-11-19,"9,781,670","44,366","39,995.86","143,819",157,148.29,"143,411.29","2,108.56",1.06,"338,694,099","897,499","4,965.67","932,938.00",0.04,23.30,"111,495,504","50,735,037","412,575","400,216.00",163.47,74.38,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,522",GBR,歐洲,英國,2021-11-18,"9,737,304","47,034","39,237.57","143,662",199,146.57,"142,760.83","2,106.26",1.05,"337,796,600","1,044,136","4,952.51","928,096.00",0.04,23.70,"111,082,929","50,707,953","436,587","400,442.00",162.86,74.34,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,521",GBR,歐洲,英國,2021-11-17,"9,690,270","38,036","38,593.29","143,463",201,146.00,"142,071.25","2,103.34",1.04,"336,752,464","1,124,728","4,937.20","929,271.00",0.04,24.10,"110,646,342","50,679,073","439,633","399,481.00",162.22,74.30,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,520",GBR,歐洲,英國,2021-11-16,"9,652,234","36,961","38,796.86","143,262",214,147.86,"141,513.60","2,100.40",1.04,"335,627,736","850,586","4,920.72","918,071.00",0.04,23.70,"110,206,709","50,645,981","398,862","436,561.00",161.58,74.25,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,519",GBR,歐洲,英國,2021-11-15,"9,615,273","39,393","38,213.57","143,048",47,154.71,"140,971.70","2,097.26",1.03,"334,777,150","1,006,725","4,908.24","923,806.00",0.04,24.20,"109,807,847","50,614,550","336,683","436,913.00",160.99,74.21,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,518",GBR,歐洲,英國,2021-11-14,"9,575,880","36,326","37,169.43","143,001",63,156.14,"140,394.15","2,096.57",1.03,"333,770,425","934,036","4,893.48","925,642.00",0.04,24.90,"109,471,164","50,582,504","257,335","436,173.00",160.50,74.16,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,517",GBR,歐洲,英國,2021-11-13,"9,539,554","37,855","36,256.43","142,938",157,156.00,"139,861.57","2,095.65",1.02,"332,836,389","672,857","4,879.79","920,208.00",0.04,25.40,"109,213,829","50,559,566","519,837","435,173.00",160.12,74.13,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,516",GBR,歐洲,英國,2021-11-12,"9,501,699","39,058","35,172.29","142,781",145,155.71,"139,306.57","2,093.35",1.01,"332,163,532","863,602","4,869.93","918,285.00",0.04,26.10,"108,693,992","50,526,039","414,160","430,072.00",159.36,74.08,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,515",GBR,歐洲,英國,2021-11-11,"9,462,641","42,524","34,420.00","142,636",195,162.57,"138,733.93","2,091.22",1.00,"331,299,930","1,052,363","4,857.26","917,103.00",0.04,26.60,"108,279,832","50,491,701","429,857","426,453.00",158.75,74.03,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,514",GBR,歐洲,英國,2021-11-10,"9,420,117","39,461","33,579.57","142,441",214,165.29,"138,110.48","2,088.36",0.99,"330,247,567","1,046,325","4,841.84","909,016.00",0.04,27.10,"107,849,975","50,455,318","699,192","421,989.00",158.12,73.97,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,513",GBR,歐洲,英國,2021-11-09,"9,380,656","32,878","33,781.57","142,227",262,165.71,"137,531.93","2,085.22",0.98,"329,201,242","890,731","4,826.49","905,574.00",0.04,26.80,"107,150,783","50,336,130","401,329","381,967.00",157.10,73.80,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,512",GBR,歐洲,英國,2021-11-08,"9,347,778","32,084","33,890.43","141,965",57,170.00,"137,049.90","2,081.38",0.96,"328,310,511","1,019,578","4,813.44","907,206.00",0.04,26.80,"106,749,454","50,296,294","331,498","376,671.00",156.51,73.74,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,511",GBR,歐洲,英國,2021-11-07,"9,315,694","29,935","34,986.29","141,908",62,167.57,"136,579.51","2,080.55",0.95,"327,290,933","895,999","4,798.49","906,114.00",0.04,25.90,"106,417,956","50,262,735","250,335","371,864.00",156.02,73.69,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,510",GBR,歐洲,英國,2021-11-06,"9,285,759","30,266","36,103.14","141,846",155,169.29,"136,140.62","2,079.64",0.94,"326,394,934","659,398","4,785.35","917,552.00",0.04,25.40,"106,167,621","50,236,895","484,130","365,359.00",155.65,73.65,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,509",GBR,歐洲,英國,2021-11-05,"9,255,493","33,792","37,608.86","141,691",193,170.86,"135,696.89","2,077.36",0.94,"325,735,536","855,328","4,775.68","921,088.00",0.04,24.50,"105,683,491","50,200,147","388,827","358,179.00",154.94,73.60,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,508",GBR,歐洲,英國,2021-11-04,"9,221,701","36,641","38,947.00","141,498",214,169.86,"135,201.45","2,074.53",0.94,"324,880,208","995,754","4,763.14","920,188.00",0.04,23.60,"105,294,664","50,156,656","398,611","352,414.00",154.37,73.54,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,507",GBR,歐洲,英國,2021-11-03,"9,185,060","40,875","39,294.57","141,284",217,163.00,"134,664.25","2,071.40",0.94,"323,884,454","1,022,233","4,748.54","911,264.00",0.04,23.20,"104,896,053","50,112,925","419,041","347,767.00",153.79,73.47,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,506",GBR,歐洲,英國,2021-11-02,"9,144,185","33,640","39,738.14","141,067",292,161.57,"134,064.98","2,068.22",0.95,"322,862,221","902,150","4,733.56","897,088.00",0.04,22.60,"104,477,012","50,071,683","364,255","338,643.00",153.18,73.41,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,505",GBR,歐洲,英國,2021-11-01,"9,110,545","39,755","41,151.14","140,775",40,157.43,"133,571.77","2,063.93",0.95,"321,960,071","1,011,937","4,720.33","890,471.00",0.05,21.60,"104,112,757","50,025,020","297,852","333,547.00",152.64,73.34,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,504",GBR,歐洲,英國,2021-10-31,"9,070,790","37,753","40,638.29","140,735",74,157.14,"132,988.91","2,063.35",0.96,"320,948,134","976,065","4,705.49","877,732.00",0.05,21.60,"103,814,905","49,987,325","204,800","334,461.00",152.21,73.29,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,503",GBR,歐洲,英國,2021-10-30,"9,033,037","40,806","40,786.29","140,661",166,156.86,"132,435.41","2,062.26",0.97,"319,972,069","684,150","4,691.18","853,928.00",0.05,20.90,"103,610,105","49,959,923","433,867","335,823.00",151.91,73.25,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,502",GBR,歐洲,英國,2021-10-29,"8,992,231","43,159","41,391.71","140,495",186,152.43,"131,837.14","2,059.83",0.97,"319,287,919","849,026","4,681.15","859,605.00",0.05,20.80,"103,176,238","49,923,871","348,474","336,808.00",151.27,73.19,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,501",GBR,歐洲,英國,2021-10-28,"8,949,072","39,074","42,198.00","140,309",166,151.57,"131,204.38","2,057.10",0.98,"318,438,893","933,287","4,668.71","873,788.00",0.05,20.70,"102,827,764","49,882,904","366,081","340,041.00",150.76,73.13,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,500",GBR,歐洲,英國,2021-10-27,"8,909,998","43,980","43,978.71","140,143",207,144.57,"130,631.51","2,054.67",0.98,"317,505,606","923,002","4,655.02","898,087.00",0.05,20.40,"102,461,683","49,838,202","355,173","385,994.00",150.22,73.07,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,499",GBR,歐洲,英國,2021-10-26,"8,866,018","43,531","44,640.29","139,936",263,140.57,"129,986.71","2,051.63",0.99,"316,582,604","855,830","4,641.49","928,703.00",0.05,20.80,"102,106,510","49,794,120","328,582","382,760.00",149.70,73.00,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,498",GBR,歐洲,英國,2021-10-25,"8,822,487","36,165","44,618.29","139,673",38,134.86,"129,348.49","2,047.78",1.00,"315,726,774","922,761","4,628.94","939,999.00",0.05,21.10,"101,777,928","49,753,037","304,247","379,784.00",149.22,72.94,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,497",GBR,歐洲,英國,2021-10-24,"8,786,322","38,789","46,416.14","139,635",72,135.86,"128,818.26","2,047.22",1.02,"314,804,013","809,441","4,615.41","953,605.00",0.05,20.50,"101,473,681","49,715,228","214,334","370,813.00",148.77,72.89,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,496",GBR,歐洲,英國,2021-10-23,"8,747,533","45,044","47,267.71","139,563",135,133.71,"128,249.57","2,046.17",1.03,"313,994,572","723,888","4,603.55","983,399.00",0.05,20.80,"101,259,347","49,689,481","440,764","362,071.00",148.46,72.85,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,495",GBR,歐洲,英國,2021-10-22,"8,702,489","48,803","46,957.29","139,428",180,135.57,"127,589.17","2,044.19",1.05,"313,270,684","948,306","4,592.93","987,705.00",0.05,21.00,"100,818,583","49,649,389","371,105","351,773.00",147.81,72.79,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,494",GBR,歐洲,英國,2021-10-21,"8,653,686","51,539","46,308.86","139,248",117,130.14,"126,873.66","2,041.55",1.06,"312,322,378","1,103,382","4,579.03","987,709.00",0.05,21.30,"100,447,478","49,603,139","687,752","340,341.00",147.27,72.72,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,493",GBR,歐洲,英國,2021-10-20,"8,602,147","48,611","45,320.29","139,131",179,135.86,"126,118.03","2,039.83",1.07,"311,218,996","1,137,311","4,562.85","985,087.00",0.05,21.70,"99,759,726","49,554,407","332,539","286,448.00",146.26,72.65,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,492",GBR,歐洲,英國,2021-10-19,"8,553,536","43,377","44,304.71","138,952",223,129.71,"125,405.34","2,037.21",1.08,"310,081,685","934,907","4,546.18","977,364.00",0.05,22.10,"99,427,187","49,505,327","307,744","314,661.00",145.77,72.58,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,491",GBR,歐洲,英國,2021-10-18,"8,510,159","48,750","43,495.14","138,729",45,123.71,"124,769.38","2,033.94",1.09,"309,146,778","1,017,999","4,532.47","976,974.00",0.05,22.50,"99,119,443","49,462,425","241,456","303,142.00",145.32,72.52,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,490",GBR,歐洲,英國,2021-10-17,"8,461,409","44,750","42,173.57","138,684",57,121.29,"124,054.64","2,033.28",1.10,"308,128,779","1,018,000","4,517.55","981,225.00",0.04,23.30,"98,877,987","49,422,753","153,134","293,982.00",144.97,72.46,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,489",GBR,歐洲,英國,2021-10-16,"8,416,659","42,871","40,585.14","138,627",148,118.57,"123,398.55","2,032.44",1.10,"307,110,779","754,030","4,502.62","978,804.00",0.04,24.10,"98,724,853","49,404,916","368,682","291,397.00",144.74,72.43,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,488",GBR,歐洲,英國,2021-10-15,"8,373,788","44,264","40,096.57","138,479",142,119.86,"122,770.01","2,030.27",1.10,"306,356,749","948,334","4,491.57","973,400.00",0.04,24.30,"98,356,171","49,375,917","291,083","283,825.00",144.20,72.39,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,487",GBR,歐洲,英國,2021-10-14,"8,329,524","44,619","38,764.00","138,337",157,117.29,"122,121.04","2,028.19",1.09,"305,408,415","1,085,025","4,477.66","974,898.00",0.04,25.10,"98,065,088","49,335,154","310,497","275,768.00",143.78,72.33,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,486",GBR,歐洲,英國,2021-10-13,"8,284,905","41,502","38,069.43","138,180",136,112.29,"121,466.88","2,025.89",1.09,"304,323,390","1,083,256","4,461.75","971,283.00",0.04,25.50,"97,754,591","49,291,665","530,030","265,599.00",143.32,72.27,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,485",GBR,歐洲,英國,2021-10-12,"8,243,403","37,710","37,671.00","138,044",181,113.29,"120,858.41","2,023.89",1.08,"303,240,134","932,173","4,445.87","973,854.00",0.04,25.90,"97,224,561","49,252,939","227,111","221,809.00",142.54,72.21,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,484",GBR,歐洲,英國,2021-10-11,"8,205,693","39,499","37,008.57","137,863",28,111.14,"120,305.53","2,021.24",1.08,"302,307,961","1,047,760","4,432.21","970,435.00",0.04,26.20,"96,997,450","49,216,092","177,340","221,653.00",142.21,72.16,46.76,"68,207,114",40.80,12.53,81.32,0,None
"166,483",GBR,歐洲,英國,2021-10-10,"8,166,194","33,631","36,261.71","137,835",38,111.86,"119,726.43","2,020.83",1.08,"301,260,201","1,001,052","4,416.84","972,253.00",0.04,26.80,"96,820,110","49,186,920","135,033","223,588.00",141.95,72.11,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,482",GBR,歐洲,英國,2021-10-09,"8,132,563","39,451","35,697.43","137,797",157,112.57,"119,233.35","2,020.27",1.07,"300,259,149","716,203","4,402.17","978,174.00",0.04,27.40,"96,685,077","49,164,814","315,681","223,608.00",141.75,72.08,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,481",GBR,歐洲,英國,2021-10-08,"8,093,112","34,936","34,263.71","137,640",124,107.43,"118,654.95","2,017.97",1.07,"299,542,946","958,815","4,391.67","975,757.00",0.04,28.50,"96,369,396","49,133,419","234,681","215,642.00",141.29,72.04,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,480",GBR,歐洲,英國,2021-10-07,"8,058,176","39,757","34,219.43","137,516",122,107.86,"118,142.75","2,016.15",1.06,"298,584,131","1,059,721","4,377.61","971,773.00",0.04,28.40,"96,134,715","49,101,734","239,314","214,456.00",140.95,71.99,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,479",GBR,歐洲,英國,2021-10-06,"8,018,419","38,713","33,649.86","137,394",143,110.00,"117,559.86","2,014.37",1.06,"297,524,410","1,101,256","4,362.07","984,556.00",0.03,29.30,"95,895,401","49,068,705","223,501","314,130.00",140.59,71.94,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,478",GBR,歐洲,英國,2021-10-05,"7,979,706","33,073","33,132.14","137,251",166,111.00,"116,992.28","2,012.27",1.05,"296,423,154","908,237","4,345.93","991,225.00",0.03,29.90,"95,671,900","49,035,877","226,019","291,577.00",140.27,71.89,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,477",GBR,歐洲,英國,2021-10-04,"7,946,633","34,271","33,343.57","137,085",33,111.14,"116,507.39","2,009.83",1.04,"295,514,917","1,060,488","4,332.61","994,507.00",0.03,29.80,"95,445,881","48,994,530","190,885","268,630.00",139.94,71.83,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,476",GBR,歐洲,英國,2021-10-03,"7,912,362","29,681","33,805.71","137,052",43,112.14,"116,004.94","2,009.35",1.03,"294,454,429","1,042,497","4,317.06","1,002,460.00",0.03,29.70,"95,254,996","48,956,859","135,173","249,660.00",139.66,71.78,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,475",GBR,歐洲,英國,2021-10-02,"7,882,681","29,415","34,283.29","137,009",121,115.00,"115,569.78","2,008.72",1.03,"293,411,932","699,285","4,301.78","1,016,419.00",0.03,29.60,"95,119,823","48,932,736","259,918","236,281.00",139.46,71.74,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,474",GBR,歐洲,英國,2021-10-01,"7,853,266","34,626","34,335.86","136,888",127,115.14,"115,138.52","2,006.95",1.03,"292,712,647","930,928","4,291.53","1,029,820.00",0.03,30.00,"94,859,905","48,901,670","226,381","209,352.00",139.08,71.70,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,473",GBR,歐洲,英國,2021-09-30,"7,818,640","35,770","34,482.71","136,761",137,122.71,"114,630.86","2,005.08",1.03,"291,781,719","1,149,203","4,277.88","1,030,666.00",0.03,29.90,"94,633,524","48,863,490","937,033","187,351.00",138.74,71.64,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,472",GBR,歐洲,英國,2021-09-29,"7,782,870","35,089","34,485.86","136,624",150,129.14,"114,106.43","2,003.08",1.03,"290,632,516","1,147,940","4,261.03","1,046,160.00",0.03,30.30,"93,696,491","48,829,118","65,632","63,442.00",137.37,71.59,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,471",GBR,歐洲,英國,2021-09-28,"7,747,781","34,553","34,272.00","136,474",167,131.43,"113,591.98","2,000.88",1.03,"289,484,576","931,211","4,244.20","1,024,105.00",0.03,29.90,"93,630,859","48,797,579","65,385","63,599.00",137.27,71.54,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,470",GBR,歐洲,英國,2021-09-27,"7,713,228","37,506","33,780.71","136,307",40,136.57,"113,085.39","1,998.43",1.03,"288,553,365","1,116,157","4,230.55","1,026,567.00",0.03,30.40,"93,565,474","48,765,726","58,096","63,371.00",137.18,71.50,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,469",GBR,歐洲,英國,2021-09-26,"7,675,722","33,024","33,526.86","136,267",63,137.86,"112,535.51","1,997.84",1.03,"287,437,208","1,140,212","4,214.18","1,033,839.00",0.03,30.80,"93,507,378","48,740,807","41,523","64,570.00",137.09,71.46,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,468",GBR,歐洲,英國,2021-09-25,"7,642,698","29,783","32,955.71","136,204",122,137.00,"112,051.33","1,996.92",1.02,"286,296,996","793,088","4,197.47","1,035,437.00",0.03,31.40,"93,465,855","48,724,823","71,414","65,638.00",137.03,71.44,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,467",GBR,歐洲,英國,2021-09-24,"7,612,915","35,654","32,912.57","136,082",180,143.00,"111,614.68","1,995.13",1.02,"285,503,908","936,849","4,185.84","1,022,745.00",0.03,31.10,"93,394,441","48,700,527","72,376","69,535.00",136.93,71.40,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,466",GBR,歐洲,英國,2021-09-23,"7,577,261","35,792","32,436.86","135,902",182,143.00,"111,091.95","1,992.49",1.02,"284,567,059","1,257,664","4,172.10","1,022,035.00",0.03,31.50,"93,322,065","48,672,910","69,671","70,790.00",136.82,71.36,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,465",GBR,歐洲,英國,2021-09-22,"7,541,469","33,592","31,087.86","135,720",166,139.57,"110,567.19","1,989.82",1.01,"283,309,395","993,551","4,153.66","1,006,380.00",0.03,32.40,"93,252,394","48,647,827","66,726","73,269.00",136.72,71.32,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,464",GBR,歐洲,英國,2021-09-21,"7,507,877","31,114","30,562.14","135,554",203,144.57,"110,074.69","1,987.39",1.01,"282,315,844","948,445","4,139.10","1,032,817.00",0.03,33.80,"93,185,668","48,625,148","63,790","76,265.00",136.62,71.29,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,463",GBR,歐洲,英國,2021-09-20,"7,476,763","35,729","29,871.14","135,351",49,142.00,"109,618.52","1,984.41",1.00,"281,367,399","1,167,066","4,125.19","1,037,025.00",0.03,34.70,"93,121,878","48,604,764","66,492","79,205.00",136.53,71.26,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,462",GBR,歐洲,英國,2021-09-19,"7,441,034","29,026","29,098.43","135,302",57,143.71,"109,094.69","1,983.69",0.99,"280,200,333","1,151,399","4,108.08","1,043,250.00",0.03,35.90,"93,055,386","48,584,614","48,997","81,146.00",136.43,71.23,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,461",GBR,歐洲,英國,2021-09-18,"7,412,008","29,481","29,045.00","135,245",164,143.57,"108,669.13","1,982.86",0.98,"279,048,934","704,238","4,091.20","1,036,618.00",0.03,35.70,"93,006,389","48,570,774","98,695","83,799.00",136.36,71.21,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,460",GBR,歐洲,英國,2021-09-17,"7,382,527","32,324","28,962.00","135,081",180,142.43,"108,236.91","1,980.45",0.97,"278,344,696","931,881","4,080.88","1,047,275.00",0.03,36.20,"92,907,694","48,544,576","81,162","87,696.00",136.21,71.17,41.20,"68,207,114",40.80,12.53,81.32,0,None
"166,459",GBR,歐洲,英國,2021-09-16,"7,350,203","26,349","29,597.71","134,901",158,137.71,"107,763.00","1,977.81",0.95,"277,412,815","1,148,077","4,067.21","1,087,167.00",0.03,36.70,"92,826,532","48,523,798","87,024","92,941.00",136.10,71.14,41.20,"68,207,114",40.80,12.53,81.32,0,None
