Taiwan Daily Report by NCHC,,,,,,,,,,,,,,,,,
ID,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,manufacturer
"101,050",World,OWID_WRL,2021-04-09,"792,367,288","445,381,727","179,670,274","6,374","22,864,520","17,553,361.00",10.06,5.66,2.28,0.00,"2,229.00","9,708,448",0.12,
"101,049",World,OWID_WRL,2021-04-08,"769,695,894","434,036,392","173,918,241","6,065","24,115,821","17,107,009.00",9.77,5.51,2.21,0.00,"2,172.00","9,352,900",0.12,
"101,048",World,OWID_WRL,2021-04-07,"745,736,621","421,322,717","168,394,108","5,848","19,883,524","16,910,388.00",9.47,5.35,2.14,0.00,"2,147.00","9,112,213",0.12,
"101,047",World,OWID_WRL,2021-04-06,"725,871,354","410,190,524","163,091,853","5,663","18,035,818","16,807,397.00",9.22,5.21,2.07,0.00,"2,134.00","8,887,009",0.11,
"101,046",World,OWID_WRL,2021-04-05,"708,361,591","399,626,545","158,674,857","5,437","14,979,776","16,525,194.00",9.00,5.07,2.01,0.00,"2,098.00","8,540,499",0.11,
"101,045",World,OWID_WRL,2021-04-04,"693,562,715","391,068,273","155,262,162","5,273","10,147,142","16,346,111.00",8.81,4.97,1.97,0.00,"2,076.00","8,191,135",0.10,
"101,044",World,OWID_WRL,2021-04-03,"683,581,957","385,681,408","154,087,801","5,237","12,653,211","16,250,423.00",8.68,4.90,1.96,0.00,"2,064.00","7,905,951",0.10,
"101,043",World,OWID_WRL,2021-04-02,"670,996,023","378,575,043","151,496,944","5,105","19,932,746","16,542,732.00",8.52,4.81,1.92,0.00,"2,101.00","7,873,692",0.10,
"101,042",World,OWID_WRL,2021-04-01,"650,831,986","369,195,735","147,966,678","4,967","22,738,740","16,552,998.00",8.26,4.69,1.88,0.00,"2,102.00","7,939,179",0.10,
"101,041",World,OWID_WRL,2021-03-31,"628,754,641","358,907,781","143,032,701","4,613","19,152,976","15,967,098.00",7.98,4.56,1.82,0.00,"2,028.00","7,639,762",0.10,
"101,040",World,OWID_WRL,2021-03-30,"608,721,234","348,095,247","138,641,865","4,408","16,042,614","15,469,985.00",7.73,4.42,1.76,0.00,"1,964.00","7,505,354",0.10,
"101,039",World,OWID_WRL,2021-03-29,"592,673,044","340,067,708","134,875,839","4,189","13,706,779","15,117,029.00",7.53,4.32,1.71,0.00,"1,920.00","7,423,147",0.09,
"101,038",World,OWID_WRL,2021-03-28,"576,420,947","332,561,761","130,576,359","4,032","9,454,381","15,064,142.00",7.32,4.22,1.66,0.00,"1,913.00","7,658,167",0.10,
"101,037",World,OWID_WRL,2021-03-27,"567,647,434","329,486,380","129,481,107","3,965","14,684,778","14,784,279.00",7.21,4.18,1.64,0.00,"1,877.00","7,650,798",0.10,
"101,036",World,OWID_WRL,2021-03-26,"553,362,197","322,939,751","127,113,626","3,885","19,909,030","14,123,603.00",7.03,4.10,1.61,0.00,"1,793.00","7,555,441",0.10,
"101,035",World,OWID_WRL,2021-03-25,"533,538,336","313,354,188","123,096,176","3,730","18,594,822","13,222,208.00",6.78,3.98,1.56,0.00,"1,679.00","7,366,813",0.09,
"101,034",World,OWID_WRL,2021-03-24,"515,924,838","305,194,981","119,336,875","3,570","15,623,673","12,367,562.00",6.55,3.88,1.52,0.00,"1,570.00","7,170,222",0.09,
"101,033",World,OWID_WRL,2021-03-23,"500,381,061","296,390,008","115,680,022","3,395","13,471,762","11,926,610.00",6.35,3.76,1.47,0.00,"1,514.00","6,983,513",0.09,
"101,032",World,OWID_WRL,2021-03-22,"487,547,086","289,088,809","112,878,961","3,287","13,243,927","11,703,428.00",6.19,3.67,1.43,0.00,"1,486.00","6,862,788",0.09,
"101,031",World,OWID_WRL,2021-03-21,"471,700,752","281,417,909","110,426,248","3,193","7,433,962","11,475,905.00",5.99,3.57,1.40,0.00,"1,457.00","6,749,675",0.09,
"101,030",World,OWID_WRL,2021-03-20,"467,253,831","278,248,111","109,510,125","3,145","10,572,952","11,065,039.00",5.93,3.53,1.39,0.00,"1,405.00","6,614,681",0.08,
"101,029",World,OWID_WRL,2021-03-19,"448,618,384","271,536,059","107,350,836","3,087","13,606,989","10,817,467.00",5.70,3.45,1.36,0.00,"1,374.00","6,431,372",0.08,
"101,028",World,OWID_WRL,2021-03-18,"435,306,881","262,247,095","103,810,074","2,951","12,609,899","10,536,530.00",5.53,3.33,1.32,0.00,"1,338.00","6,278,431",0.08,
"101,027",World,OWID_WRL,2021-03-17,"424,718,356","254,937,940","100,690,705","2,858","12,528,420","10,202,338.00",5.39,3.24,1.28,0.00,"1,296.00","6,116,495",0.08,
"101,026",World,OWID_WRL,2021-03-16,"413,810,900","247,929,754","96,860,910","2,788","11,901,083","9,975,143.00",5.25,3.15,1.23,0.00,"1,267.00","6,085,700",0.08,
"101,025",World,OWID_WRL,2021-03-15,"403,847,195","241,355,038","93,781,592","2,730","11,649,220","9,671,752.00",5.13,3.06,1.19,0.00,"1,228.00","6,006,689",0.08,
"101,024",World,OWID_WRL,2021-03-14,"393,794,329","234,277,810","90,849,935","2,669","4,545,453","9,287,400.00",5.00,2.97,1.15,0.00,"1,179.00","5,857,754",0.07,
"101,023",World,OWID_WRL,2021-03-13,"377,502,786","231,408,102","89,973,005","2,650","8,826,837","9,219,494.00",4.79,2.94,1.14,0.00,"1,171.00","5,821,753",0.07,
"101,022",World,OWID_WRL,2021-03-12,"369,806,220","225,419,942","87,557,042","2,619","11,637,241","9,095,652.00",4.70,2.86,1.11,0.00,"1,155.00","5,813,606",0.07,
"101,021",World,OWID_WRL,2021-03-11,"359,246,622","218,120,488","84,034,934","2,505","10,311,388","8,890,629.00",4.56,2.77,1.07,0.00,"1,129.00","5,717,034",0.07,
"101,020",World,OWID_WRL,2021-03-10,"350,016,667","212,232,769","81,047,030","2,435","10,935,200","8,935,972.00",4.44,2.70,1.03,0.00,"1,135.00","5,771,245",0.07,
"101,019",World,OWID_WRL,2021-03-09,"339,927,071","205,269,604","77,907,478","2,367","9,769,736","8,734,881.00",4.32,2.61,0.99,0.00,"1,109.00","5,628,537",0.07,
"101,018",World,OWID_WRL,2021-03-08,"331,487,333","199,277,417","75,499,025","2,311","8,962,484","8,514,108.00",4.21,2.53,0.96,0.00,"1,081.00","5,455,975",0.07,
"101,017",World,OWID_WRL,2021-03-07,"323,696,624","193,497,658","73,478,225","2,279","4,054,421","8,189,316.00",4.11,2.46,0.93,0.00,"1,040.00","5,179,833",0.07,
"101,016",World,OWID_WRL,2021-03-06,"319,919,153","190,709,699","72,719,902","2,275","7,948,188","8,091,515.00",4.06,2.42,0.92,0.00,"1,027.00","5,116,950",0.07,
"101,015",World,OWID_WRL,2021-03-05,"312,833,137","185,791,216","70,665,975","2,250","10,186,666","7,812,494.00",3.97,2.36,0.90,0.00,992.00,"4,859,801",0.06,
"101,014",World,OWID_WRL,2021-03-04,"303,609,254","179,326,429","67,921,381","2,184","10,622,909","7,541,293.00",3.86,2.28,0.86,0.00,958.00,"4,627,959",0.06,
"101,013",World,OWID_WRL,2021-03-03,"294,085,585","172,897,299","65,095,219","2,094","9,555,418","7,245,160.00",3.73,2.20,0.83,0.00,920.00,"4,381,587",0.06,
"101,012",World,OWID_WRL,2021-03-02,"285,889,945","167,364,897","62,569,631","2,017","8,213,683","6,957,094.00",3.63,2.13,0.79,0.00,883.00,"4,179,437",0.05,
"101,011",World,OWID_WRL,2021-03-01,"274,625,203","159,309,294","59,606,445","1,935","6,703,160","6,675,509.00",3.49,2.02,0.76,0.00,848.00,"3,935,448",0.05,
"101,010",World,OWID_WRL,2021-02-28,"269,031,054","155,476,457","58,041,981","1,881","3,311,497","6,421,887.00",3.42,1.97,0.74,0.00,815.00,"3,741,754",0.05,
"101,009",World,OWID_WRL,2021-02-27,"254,343,811","153,484,491","57,402,631","1,847","5,926,513","6,384,447.00",3.23,1.95,0.73,0.00,811.00,"3,687,523",0.05,
"101,008",World,OWID_WRL,2021-02-26,"249,070,616","150,183,630","55,718,116","1,803","8,192,445","6,194,499.00",3.16,1.91,0.71,0.00,787.00,"3,555,378",0.05,
"101,007",World,OWID_WRL,2021-02-25,"241,588,406","145,511,258","53,063,719","1,618","8,456,713","5,983,296.00",3.07,1.85,0.67,0.00,760.00,"3,380,748",0.04,
"101,006",World,OWID_WRL,2021-02-24,"234,307,849","141,016,317","50,503,462","1,425","7,474,976","5,821,386.00",2.98,1.79,0.64,0.00,739.00,"3,286,281",0.04,
"101,005",World,OWID_WRL,2021-02-23,"227,737,669","136,829,882","48,300,471","1,390","6,470,318","5,714,321.00",2.89,1.74,0.61,0.00,726.00,"3,181,328",0.04,
"101,004",World,OWID_WRL,2021-02-22,"222,112,693","130,923,611","44,151,775","1,329","5,079,794","5,640,776.00",2.82,1.66,0.56,0.00,716.00,"3,115,868",0.04,
"101,003",World,OWID_WRL,2021-02-21,"217,798,735","128,298,650","42,605,084","1,253","3,024,926","5,612,448.00",2.77,1.63,0.54,0.00,713.00,"3,129,413",0.04,
"101,002",World,OWID_WRL,2021-02-20,"215,612,209","126,952,868","41,788,778","1,229","4,591,138","5,622,317.00",2.74,1.61,0.53,0.00,714.00,"3,162,099",0.04,
"101,001",World,OWID_WRL,2021-02-19,"211,398,908","124,211,180","40,437,662","1,206","6,717,516","5,626,455.00",2.68,1.58,0.51,0.00,714.00,"3,085,322",0.04,
"101,000",World,OWID_WRL,2021-02-18,"205,602,699","118,566,845","37,941,364","1,154","7,333,180","5,709,321.00",2.61,1.51,0.48,0.00,725.00,"3,200,990",0.04,
"100,999",World,OWID_WRL,2021-02-17,"199,113,874","114,712,880","35,952,777","1,122","6,727,077","5,595,642.00",2.53,1.46,0.46,0.00,711.00,"3,173,951",0.04,
"100,998",World,OWID_WRL,2021-02-16,"193,296,176","111,112,327","33,979,304","1,090","5,961,764","5,546,498.00",2.45,1.41,0.43,0.00,704.00,"3,178,786",0.04,
"100,997",World,OWID_WRL,2021-02-15,"188,316,495","108,224,756","32,233,664","1,058","4,870,599","5,608,052.00",2.39,1.37,0.41,0.00,712.00,"3,161,794",0.04,
"100,996",World,OWID_WRL,2021-02-14,"183,793,302","105,332,876","30,969,557","1,040","3,064,413","5,732,976.00",2.33,1.34,0.39,0.00,728.00,"3,151,570",0.04,
"100,995",World,OWID_WRL,2021-02-13,"181,652,030","103,963,014","30,266,081","1,030","4,592,828","5,754,542.00",2.31,1.32,0.38,0.00,731.00,"3,138,197",0.04,
"100,994",World,OWID_WRL,2021-02-12,"177,534,549","101,332,064","29,186,161","1,007","7,296,620","5,817,678.00",2.25,1.29,0.37,0.00,739.00,"2,964,967",0.04,
"100,993",World,OWID_WRL,2021-02-11,"171,025,035","94,637,588","26,933,643",939,"6,600,476","5,750,367.00",2.17,1.20,0.34,0.00,730.00,"2,904,141",0.04,
"100,992",World,OWID_WRL,2021-02-10,"165,435,316","91,144,556","25,141,640",865,"6,391,619","5,821,868.00",2.10,1.16,0.32,0.00,739.00,"2,867,189",0.04,
"100,991",World,OWID_WRL,2021-02-09,"159,964,097","87,720,007","23,483,803",839,"6,412,679","5,959,251.00",2.03,1.11,0.30,0.00,757.00,"2,795,143",0.04,
"100,990",World,OWID_WRL,2021-02-08,"145,976,398","84,755,633","22,021,114",779,"5,721,492","5,959,619.00",1.85,1.08,0.28,0.00,757.00,"2,710,102",0.03,
"100,989",World,OWID_WRL,2021-02-07,"142,164,858","82,356,998","20,869,384",731,"3,178,841","5,996,391.00",1.81,1.05,0.27,0.00,761.00,"2,630,793",0.03,
"100,988",World,OWID_WRL,2021-02-06,"140,504,014","81,391,507","20,305,865",726,"4,997,860","5,844,014.00",1.78,1.03,0.26,0.00,742.00,"2,653,227",0.03,
"100,987",World,OWID_WRL,2021-02-05,"137,064,464","78,993,983","19,578,293",713,"6,812,195","5,606,601.00",1.74,1.00,0.25,0.00,712.00,"2,643,695",0.03,
"100,986",World,OWID_WRL,2021-02-04,"131,584,798","75,367,023","18,037,416",641,"7,124,093","5,367,854.00",1.67,0.96,0.23,0.00,682.00,"2,647,049",0.03,
"100,985",World,OWID_WRL,2021-02-03,"126,233,824","71,963,940","16,490,710",599,"7,444,459","5,084,454.00",1.60,0.91,0.21,0.00,646.00,"2,626,751",0.03,
"100,984",World,OWID_WRL,2021-02-02,"114,243,087","68,973,529","15,062,166",478,"6,429,763","4,671,884.00",1.45,0.88,0.19,0.00,593.00,"2,587,978",0.03,
"100,983",World,OWID_WRL,2021-02-01,"110,458,984","66,678,491","13,880,038",426,"5,973,358","4,482,987.00",1.40,0.85,0.18,0.00,569.00,"2,575,001",0.03,
"100,982",World,OWID_WRL,2021-01-31,"107,055,813","64,642,064","12,875,310",375,"2,104,032","4,310,799.00",1.36,0.82,0.16,0.00,547.00,"2,611,897",0.03,
"100,981",World,OWID_WRL,2021-01-30,"103,958,634","63,559,543","12,392,238",369,"3,327,545","4,421,640.00",1.32,0.81,0.16,0.00,561.00,"2,603,678",0.03,
"100,980",World,OWID_WRL,2021-01-29,"100,906,405","61,337,058","11,858,458",351,"5,131,179","4,491,626.00",1.28,0.78,0.15,0.00,570.00,"2,566,117",0.03,
"100,979",World,OWID_WRL,2021-01-28,"96,227,540","58,038,134","10,902,856",311,"5,056,898","4,460,137.00",1.22,0.74,0.14,0.00,566.00,"2,540,635",0.03,
"100,978",World,OWID_WRL,2021-01-27,"91,631,098","54,856,253","9,849,003",276,"4,514,853","4,447,975.00",1.16,0.70,0.13,0.00,565.00,"2,465,422",0.03,
"100,977",World,OWID_WRL,2021-01-26,"87,581,708","52,078,617","8,808,284",257,"4,976,698","4,386,098.00",1.11,0.66,0.11,0.00,557.00,"2,406,688",0.03,
"100,976",World,OWID_WRL,2021-01-25,"76,296,360","49,816,074","7,804,366",221,"4,697,327","4,234,323.00",0.97,0.63,0.10,0.00,538.00,"2,399,052",0.03,
"100,975",World,OWID_WRL,2021-01-24,"73,045,399","47,586,286","6,934,065",179,"2,766,916","4,012,310.00",0.93,0.60,0.09,0.00,510.00,"2,315,324",0.03,
"100,974",World,OWID_WRL,2021-01-23,"71,509,532","46,487,012","6,591,086",177,"3,796,659","3,910,550.00",0.91,0.59,0.08,0.00,497.00,"2,313,680",0.03,
"100,973",World,OWID_WRL,2021-01-22,"69,021,391","44,532,786","6,279,649",174,"5,198,561","3,762,929.00",0.88,0.57,0.08,0.00,478.00,"2,270,923",0.03,
"100,972",World,OWID_WRL,2021-01-21,"64,937,959","41,084,333","5,861,075",164,"5,044,582","3,570,580.00",0.82,0.52,0.07,0.00,453.00,"2,151,925",0.03,
"100,971",World,OWID_WRL,2021-01-20,"61,411,560","38,331,065","5,269,993",139,"4,214,593","3,412,075.00",0.78,0.49,0.07,0.00,433.00,"2,094,121",0.03,
"100,970",World,OWID_WRL,2021-01-19,"53,110,463","35,953,061","4,570,469",129,"3,911,780","3,259,788.00",0.67,0.46,0.06,0.00,414.00,"2,050,710",0.03,
"100,969",World,OWID_WRL,2021-01-18,"50,122,858","33,787,899","3,987,741",117,"3,144,770","3,097,791.00",0.64,0.43,0.05,0.00,393.00,"1,978,636",0.03,
"100,968",World,OWID_WRL,2021-01-17,"47,692,584","31,988,127","3,590,507",100,"1,950,540","2,971,714.00",0.61,0.41,0.05,0.00,377.00,"1,918,231",0.02,
"100,967",World,OWID_WRL,2021-01-16,"46,482,165","31,073,047","3,431,223",90,"2,660,753","3,002,007.00",0.59,0.39,0.04,0.00,381.00,"1,983,217",0.03,
"100,966",World,OWID_WRL,2021-01-15,"44,620,473","29,620,475","3,327,544",88,"3,704,082","2,807,620.00",0.57,0.38,0.04,0.00,357.00,"1,742,611",0.02,
"100,965",World,OWID_WRL,2021-01-14,"41,667,955","27,320,684","3,155,788",86,"3,815,466","2,673,604.00",0.53,0.35,0.04,0.00,340.00,"1,653,112",0.02,
"100,964",World,OWID_WRL,2021-01-13,"38,748,897","25,046,753","2,937,424",78,"2,908,341","2,248,759.00",0.49,0.32,0.04,0.00,286.00,"1,539,891",0.02,
"100,963",World,OWID_WRL,2021-01-12,"35,004,561","22,787,029","2,590,576",75,"2,510,042","2,123,377.00",0.44,0.29,0.03,0.00,270.00,"1,417,646",0.02,
"100,962",World,OWID_WRL,2021-01-11,"32,841,525","21,127,267","2,221,914",37,"2,126,327","2,047,525.00",0.42,0.27,0.03,0.00,260.00,"1,351,379",0.02,
"100,961",World,OWID_WRL,2021-01-10,"30,976,416","19,730,294","1,857,465",35,"911,024","1,847,405.00",0.39,0.25,0.02,0.00,235.00,"1,125,833",0.01,
"100,960",World,OWID_WRL,2021-01-09,"27,736,631","16,192,618","1,140,225",29,"1,518,441","1,860,368.00",0.35,0.21,0.01,0.00,236.00,"1,118,041",0.01,
"100,959",World,OWID_WRL,2021-01-08,"22,269,934","15,484,406","1,009,954",27,"2,386,618","1,793,796.00",0.28,0.20,0.01,0.00,228.00,"1,080,386",0.01,
"100,958",World,OWID_WRL,2021-01-07,"20,330,099","13,988,119","644,414",20,"2,325,983","1,579,106.00",0.26,0.18,0.01,0.00,201.00,"927,542",0.01,
"100,957",World,OWID_WRL,2021-01-06,"18,539,928","12,563,714","361,883",18,"2,018,671","1,365,060.00",0.24,0.16,0.00,0.00,173.00,"844,473",0.01,
"100,956",World,OWID_WRL,2021-01-05,"16,975,982","11,329,548","188,382",12,"1,864,612","1,301,287.00",0.22,0.14,0.00,0.00,165.00,"850,100",0.01,
"100,955",World,OWID_WRL,2021-01-04,"14,842,977","10,122,873","100,610",10,"1,604,145","1,170,181.00",0.19,0.13,0.00,0.00,149.00,"775,333",0.01,
"100,954",World,OWID_WRL,2021-01-03,"13,700,599","9,038,300","55,407",6,"908,494","1,077,418.00",0.17,0.11,0.00,0.00,137.00,"734,798",0.01,
"100,953",World,OWID_WRL,2021-01-02,"13,297,174","8,642,412","52,893",2,"1,040,856","1,030,526.00",0.17,0.11,0.00,0.00,131.00,"733,156",0.01,
"100,952",World,OWID_WRL,2021-01-01,"12,100,966","7,454,255","49,897",2,"820,350","947,932.00",0.15,0.09,0.00,0.00,120.00,"695,919",0.01,
"100,951",World,OWID_WRL,2020-12-31,"11,859,899","7,223,856","42,460",1,"975,053","896,436.00",0.15,0.09,0.00,0.00,114.00,"690,567",0.01,
"100,950",World,OWID_WRL,2020-12-30,"8,155,155","6,528,460","39,224",1,"1,428,275","855,814.00",0.10,0.08,0.00,0.00,109.00,"650,734",0.01,
"100,949",World,OWID_WRL,2020-12-29,"6,979,158","5,371,085","31,321",1,"1,247,819","754,484.00",0.09,0.07,0.00,0.00,96.00,"550,415",0.01,
"100,948",World,OWID_WRL,2020-12-28,"5,974,269","4,384,364","26,019",0,"1,029,070","655,812.00",0.08,0.06,0.00,0.00,83.00,"460,423",0.01,
"100,947",World,OWID_WRL,2020-12-27,"5,193,023","3,620,794","21,717",0,"471,869","573,047.00",0.07,0.05,0.00,0.00,73.00,"378,699",0.01,
"100,946",World,OWID_WRL,2020-12-26,"4,933,304","3,363,751","20,977",0,"437,482","551,483.00",0.06,0.04,0.00,0.00,70.00,"357,317",0.01,
"100,945",World,OWID_WRL,2020-12-25,"4,754,205","3,187,871","20,017",0,"317,881","551,867.00",0.06,0.04,0.00,0.00,70.00,"357,607",0.01,
"100,944",World,OWID_WRL,2020-12-24,"4,694,723","3,128,542","19,917",0,"548,690","600,265.00",0.06,0.04,0.00,0.00,76.00,"404,816",0.01,
"100,943",World,OWID_WRL,2020-12-23,"4,399,485","2,838,135","18,810",0,"904,080","582,296.00",0.06,0.04,0.00,0.00,74.00,"386,548",0.01,
"100,942",World,OWID_WRL,2020-12-22,"3,713,291","2,163,521","15,734",0,"690,263","501,976.00",0.05,0.03,0.00,0.00,64.00,"308,496",0.00,
"100,941",World,OWID_WRL,2020-12-21,"3,190,385","1,649,292","12,769",0,"608,272","434,490.00",0.04,0.02,0.00,0.00,55.00,"241,939",0.00,
"100,940",World,OWID_WRL,2020-12-20,"2,772,969","1,238,637","11,238",0,"304,916","370,628.00",0.04,0.02,0.00,0.00,47.00,"179,020",0.00,
"100,939",World,OWID_WRL,2020-12-19,"2,658,908","1,126,547","10,502",0,"374,210","374,233.00",0.03,0.01,0.00,0.00,48.00,"182,270",0.00,
"100,938",World,OWID_WRL,2020-12-18,"2,475,485","947,001","9,424",0,"611,787","374,307.00",0.03,0.01,0.00,0.00,48.00,"182,225",0.00,
"100,937",World,OWID_WRL,2020-12-17,"2,054,555","534,530","8,208",0,"468,466","314,838.00",0.03,0.01,0.00,0.00,40.00,"123,726",0.00,
"100,936",World,OWID_WRL,2020-12-16,"1,776,946","263,820","7,442",0,"353,278","263,326.00",0.02,0.00,0.00,0.00,33.00,"73,308",0.00,
"100,935",World,OWID_WRL,2020-12-15,"1,614,524","106,619","6,988",0,"48,865","27,098.00",0.02,0.00,0.00,0.00,3.00,"25,933",0.00,
"100,934",World,OWID_WRL,2020-12-14,"37,156","31,421","6,721",0,"4,609","4,610.00",0.00,0.00,0.00,0.00,1.00,"4,449",0.00,
"100,933",World,OWID_WRL,2020-12-13,"32,542","26,968","6,592",0,0,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,932",World,OWID_WRL,2020-12-12,16,16,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,931",World,OWID_WRL,2020-12-11,16,16,0,0,4,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,930",World,OWID_WRL,2020-12-10,11,11,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,929",World,OWID_WRL,2020-12-09,10,10,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,928",World,OWID_WRL,2020-12-08,8,8,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,927",World,OWID_WRL,2020-12-07,2,2,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,926",World,OWID_WRL,2020-12-06,1,1,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,925",World,OWID_WRL,2020-12-05,1,1,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,924",World,OWID_WRL,2020-12-04,1,1,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,923",World,OWID_WRL,2020-12-03,0,0,0,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1,0.00,
"100,922",World,OWID_WRL,2020-12-02,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,
