Taiwan Daily Report by NCHC,,,,,,,,,,,,,,,,,
ID,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,manufacturer
"46,259",Japan,JPN,2021-06-18,"35,290,486","25,010,653","10,279,833",0,"1,210,536","1,138,478.00",28.00,19.84,8.16,0.00,"9,032.00","654,750",0.52,Moderna; Pfizer/BioNTech
"46,258",Japan,JPN,2021-06-17,"34,079,950","24,357,621","9,722,329",0,"1,261,883","1,120,640.00",27.04,19.32,7.71,0.00,"8,890.00","666,832",0.53,Moderna; Pfizer/BioNTech
"46,257",Japan,JPN,2021-06-16,"32,818,067","23,680,999","9,137,068",0,"1,253,914","1,097,919.00",26.04,18.79,7.25,0.00,"8,710.00","674,475",0.54,Moderna; Pfizer/BioNTech
"46,256",Japan,JPN,2021-06-15,"31,564,153","23,019,587","8,544,566",0,"1,215,633","1,080,644.00",25.04,18.26,6.78,0.00,"8,573.00","688,429",0.55,Moderna; Pfizer/BioNTech
"46,255",Japan,JPN,2021-06-14,"30,348,520","22,343,266","8,005,254",0,"1,206,689","1,062,957.00",24.08,17.73,6.35,0.00,"8,433.00","703,185",0.56,Moderna; Pfizer/BioNTech
"46,254",Japan,JPN,2021-06-13,"29,141,831","21,664,673","7,477,158",0,"904,104","1,044,171.00",23.12,17.19,5.93,0.00,"8,284.00","714,685",0.57,Moderna; Pfizer/BioNTech
"46,253",Japan,JPN,2021-06-12,"28,237,727","21,074,665","7,163,062",0,"916,586","1,020,123.00",22.40,16.72,5.68,0.00,"8,093.00","710,070",0.56,Moderna; Pfizer/BioNTech
"46,252",Japan,JPN,2021-06-11,"27,321,141","20,427,402","6,893,739",0,"1,085,671","994,061.00",21.67,16.21,5.47,0.00,"7,886.00","704,707",0.56,Moderna; Pfizer/BioNTech
"46,251",Japan,JPN,2021-06-10,"26,235,470","19,689,796","6,545,674",0,"1,102,839","969,677.00",20.81,15.62,5.19,0.00,"7,693.00","700,012",0.56,Moderna; Pfizer/BioNTech
"46,250",Japan,JPN,2021-06-09,"25,132,631","18,959,671","6,172,960",0,"1,132,984","945,794.00",19.94,15.04,4.90,0.00,"7,503.00","698,266",0.55,Moderna; Pfizer/BioNTech
"46,249",Japan,JPN,2021-06-08,"23,999,647","18,200,582","5,799,065",0,"1,091,824","919,612.00",19.04,14.44,4.60,0.00,"7,296.00","693,533",0.55,Moderna; Pfizer/BioNTech
"46,248",Japan,JPN,2021-06-07,"22,907,823","17,420,972","5,486,851",0,"1,075,188","892,576.00",18.17,13.82,4.35,0.00,"7,081.00","682,308",0.54,Moderna; Pfizer/BioNTech
"46,247",Japan,JPN,2021-06-06,"21,832,635","16,661,878","5,170,757",0,"735,772","866,543.00",17.32,13.22,4.10,0.00,"6,875.00","668,024",0.53,Moderna; Pfizer/BioNTech
"46,246",Japan,JPN,2021-06-05,"21,096,863","16,104,176","4,992,687",0,"734,152","836,379.00",16.74,12.78,3.96,0.00,"6,635.00","654,039",0.52,Moderna; Pfizer/BioNTech
"46,245",Japan,JPN,2021-06-04,"20,362,711","15,494,456","4,868,255",0,"914,981","806,910.00",16.15,12.29,3.86,0.00,"6,401.00","634,013",0.50,Moderna; Pfizer/BioNTech
"46,244",Japan,JPN,2021-06-03,"19,447,730","14,789,709","4,658,021",0,"935,655","780,350.00",15.43,11.73,3.70,0.00,"6,191.00","620,335",0.49,Moderna; Pfizer/BioNTech
"46,243",Japan,JPN,2021-06-02,"18,512,075","14,071,810","4,440,265",0,"949,713","751,543.00",14.69,11.16,3.52,0.00,"5,962.00","607,762",0.48,Moderna; Pfizer/BioNTech
"46,242",Japan,JPN,2021-06-01,"17,562,362","13,345,848","4,216,514",0,"902,569","718,748.00",13.93,10.59,3.35,0.00,"5,702.00","598,178",0.48,Moderna; Pfizer/BioNTech
"46,241",Japan,JPN,2021-05-31,"16,659,793","12,644,814","4,014,979",0,"892,957","684,049.00",13.22,10.03,3.19,0.00,"5,427.00","583,311",0.46,Moderna; Pfizer/BioNTech
"46,240",Japan,JPN,2021-05-30,"15,766,836","11,985,710","3,781,126",0,"524,628","668,135.00",12.51,9.51,3.00,0.00,"5,301.00","571,681",0.45,Moderna; Pfizer/BioNTech
"46,239",Japan,JPN,2021-05-29,"15,242,208","11,525,902","3,716,306",0,"527,866","643,030.00",12.09,9.14,2.95,0.00,"5,101.00","552,331",0.44,Moderna; Pfizer/BioNTech
"46,238",Japan,JPN,2021-05-28,"14,714,342","11,056,368","3,657,974",0,"729,060","614,156.00",11.67,8.77,2.90,0.00,"4,872.00","525,541",0.42,Moderna; Pfizer/BioNTech
"46,237",Japan,JPN,2021-05-27,"13,985,282","10,447,367","3,537,915",0,"734,009","592,803.00",11.09,8.29,2.81,0.00,"4,703.00","491,992",0.39,Moderna; Pfizer/BioNTech
"46,236",Japan,JPN,2021-05-26,"13,251,273","9,817,479","3,433,794",0,"720,144","564,013.00",10.51,7.79,2.72,0.00,"4,474.00","458,793",0.36,Moderna; Pfizer/BioNTech
"46,235",Japan,JPN,2021-05-25,"12,531,129","9,158,604","3,372,525",0,"659,679","552,314.00",9.94,7.27,2.68,0.00,"4,382.00","420,482",0.33,Moderna; Pfizer/BioNTech
"46,234",Japan,JPN,2021-05-24,"11,871,450","8,561,635","3,309,815",0,"781,561","538,482.00",9.42,6.79,2.63,0.00,"4,272.00","384,139",0.31,Moderna; Pfizer/BioNTech
"46,233",Japan,JPN,2021-05-23,"11,089,889","7,983,945","3,105,944",0,"348,888","513,548.00",8.80,6.33,2.46,0.00,"4,074.00","350,362",0.28,Pfizer/BioNTech
"46,232",Japan,JPN,2021-05-22,"10,741,001","7,659,583","3,081,418",0,"325,748","493,384.00",8.52,6.08,2.44,0.00,"3,914.00","330,611",0.26,Pfizer/BioNTech
"46,231",Japan,JPN,2021-05-21,"10,415,253","7,377,583","3,037,670",0,"579,592","471,252.00",8.26,5.85,2.41,0.00,"3,739.00","309,886",0.25,Pfizer/BioNTech
"46,230",Japan,JPN,2021-05-20,"9,835,661","7,003,421","2,832,240",0,"532,477","448,581.00",7.80,5.56,2.25,0.00,"3,559.00","289,714",0.23,Pfizer/BioNTech
"46,229",Japan,JPN,2021-05-19,"9,303,184","6,605,930","2,697,254",0,"638,253","432,843.00",7.38,5.24,2.14,0.00,"3,434.00","268,360",0.21,Pfizer/BioNTech
"46,228",Japan,JPN,2021-05-18,"8,664,931","6,215,230","2,449,701",0,"562,853","397,125.00",6.87,4.93,1.94,0.00,"3,151.00","246,907",0.20,Pfizer/BioNTech
"46,227",Japan,JPN,2021-05-17,"8,102,078","5,872,660","2,229,418",0,"607,024","364,867.00",6.43,4.66,1.77,0.00,"2,895.00","229,043",0.18,Pfizer/BioNTech
"46,226",Japan,JPN,2021-05-16,"7,495,054","5,531,412","1,963,642",0,"207,738","328,618.00",5.95,4.39,1.56,0.00,"2,607.00","217,216",0.17,Pfizer/BioNTech
"46,225",Japan,JPN,2021-05-15,"7,287,316","5,345,306","1,942,010",0,"170,829","310,623.00",5.78,4.24,1.54,0.00,"2,464.00","201,180",0.16,Pfizer/BioNTech
"46,224",Japan,JPN,2021-05-14,"7,116,487","5,208,384","1,908,103",0,"420,890","296,023.00",5.65,4.13,1.51,0.00,"2,348.00","190,408",0.15,Pfizer/BioNTech
"46,223",Japan,JPN,2021-05-13,"6,695,597","4,975,425","1,720,172",0,"422,313","263,917.00",5.31,3.95,1.36,0.00,"2,094.00","177,649",0.14,Pfizer/BioNTech
"46,222",Japan,JPN,2021-05-12,"6,273,284","4,727,413","1,545,871",0,"388,229","258,710.00",4.98,3.75,1.23,0.00,"2,052.00","187,231",0.15,Pfizer/BioNTech
"46,221",Japan,JPN,2021-05-11,"5,885,055","4,486,878","1,398,177",0,"337,046","204,770.00",4.67,3.56,1.11,0.00,"1,625.00","154,257",0.12,Pfizer/BioNTech
"46,220",Japan,JPN,2021-05-10,"5,548,009","4,269,361","1,278,648",0,"353,282","157,926.00",4.40,3.39,1.01,0.00,"1,253.00","124,381",0.10,Pfizer/BioNTech
"46,219",Japan,JPN,2021-05-09,"5,194,727","4,010,898","1,183,829",0,"81,772","108,634.00",4.12,3.18,0.94,0.00,862.00,"88,515",0.07,Pfizer/BioNTech
"46,218",Japan,JPN,2021-05-08,"5,112,955","3,937,048","1,175,907",0,"68,626","100,546.00",4.06,3.12,0.93,0.00,798.00,"81,559",0.07,Pfizer/BioNTech
"46,217",Japan,JPN,2021-05-07,"5,044,329","3,875,529","1,168,800",0,"196,152","96,959.00",4.00,3.07,0.93,0.00,769.00,"78,987",0.06,Pfizer/BioNTech
"46,216",Japan,JPN,2021-05-06,"4,848,177","3,731,881","1,116,296",0,"385,861","118,667.00",3.85,2.96,0.89,0.00,941.00,"101,447",0.08,Pfizer/BioNTech
"46,215",Japan,JPN,2021-05-05,"4,462,316","3,416,795","1,045,521",0,"10,648","66,618.00",3.54,2.71,0.83,0.00,529.00,"59,509",0.05,Pfizer/BioNTech
"46,214",Japan,JPN,2021-05-04,"4,451,668","3,407,079","1,044,589",0,"9,140","112,712.00",3.53,2.70,0.83,0.00,894.00,"99,412",0.08,Pfizer/BioNTech
"46,213",Japan,JPN,2021-05-03,"4,442,528","3,398,696","1,043,832",0,"8,236","152,796.00",3.52,2.70,0.83,0.00,"1,212.00","135,161",0.11,Pfizer/BioNTech
"46,212",Japan,JPN,2021-05-02,"4,434,292","3,391,294","1,042,998",0,"25,156","198,679.00",3.52,2.69,0.83,0.00,"1,576.00","175,212",0.14,Pfizer/BioNTech
"46,211",Japan,JPN,2021-05-01,"4,409,136","3,366,138","1,042,998",0,"43,521","198,736.00",3.50,2.67,0.83,0.00,"1,577.00","175,270",0.14,Pfizer/BioNTech
"46,210",Japan,JPN,2021-04-30,"4,365,615","3,322,617","1,042,998",0,"348,104","198,351.00",3.46,2.64,0.83,0.00,"1,574.00","174,885",0.14,Pfizer/BioNTech
"46,209",Japan,JPN,2021-04-29,"4,017,511","3,021,753","995,758",0,"21,524","182,786.00",3.19,2.40,0.79,0.00,"1,450.00","161,828",0.13,Pfizer/BioNTech
"46,208",Japan,JPN,2021-04-28,"3,995,987","3,000,229","995,758",0,"333,300","210,325.00",3.17,2.38,0.79,0.00,"1,669.00","186,244",0.15,Pfizer/BioNTech
"46,207",Japan,JPN,2021-04-27,"3,662,687","2,711,197","951,490",0,"289,731","193,940.00",2.91,2.15,0.75,0.00,"1,539.00","172,370",0.14,Pfizer/BioNTech
"46,206",Japan,JPN,2021-04-26,"3,372,956","2,452,571","920,385",0,"329,414","178,418.00",2.68,1.95,0.73,0.00,"1,415.00","157,321",0.13,Pfizer/BioNTech
"46,205",Japan,JPN,2021-04-25,"3,043,542","2,164,808","878,734",0,"25,559","153,513.00",2.41,1.72,0.70,0.00,"1,218.00","130,607",0.10,Pfizer/BioNTech
"46,204",Japan,JPN,2021-04-24,"3,017,983","2,139,249","878,734",0,"40,827","151,104.00",2.39,1.70,0.70,0.00,"1,199.00","128,199",0.10,Pfizer/BioNTech
"46,203",Japan,JPN,2021-04-23,"2,977,156","2,098,422","878,734",0,"239,146","146,495.00",2.36,1.66,0.70,0.00,"1,162.00","123,590",0.10,Pfizer/BioNTech
"46,202",Japan,JPN,2021-04-22,"2,738,010","1,888,959","849,051",0,"214,296","123,951.00",2.17,1.50,0.67,0.00,983.00,"99,573",0.08,Pfizer/BioNTech
"46,201",Japan,JPN,2021-04-21,"2,523,714","1,696,518","827,196",0,"218,604","102,174.00",2.00,1.35,0.66,0.00,811.00,"75,778",0.06,Pfizer/BioNTech
"46,200",Japan,JPN,2021-04-20,"2,305,110","1,504,610","800,500",0,"181,082","78,956.00",1.83,1.19,0.64,0.00,626.00,"50,455",0.04,Pfizer/BioNTech
"46,199",Japan,JPN,2021-04-19,"2,124,028","1,351,325","772,703",0,"155,076","61,405.00",1.69,1.07,0.61,0.00,487.00,"31,148",0.03,Pfizer/BioNTech
"46,198",Japan,JPN,2021-04-18,"1,968,952","1,250,556","718,396",0,"8,699","44,093.00",1.56,0.99,0.57,0.00,350.00,"18,257",0.01,Pfizer/BioNTech
"46,197",Japan,JPN,2021-04-17,"1,960,253","1,241,857","718,396",0,"8,562","47,692.00",1.56,0.99,0.57,0.00,378.00,"18,519",0.02,Pfizer/BioNTech
"46,196",Japan,JPN,2021-04-16,"1,951,691","1,233,295","718,396",0,"81,339","51,311.00",1.55,0.98,0.57,0.00,407.00,"18,800",0.02,Pfizer/BioNTech
"46,195",Japan,JPN,2021-04-15,"1,870,352","1,191,947","678,405",0,"61,857","54,678.00",1.48,0.95,0.54,0.00,434.00,"17,937",0.01,Pfizer/BioNTech
"46,194",Japan,JPN,2021-04-14,"1,808,495","1,166,073","642,422",0,"56,076","59,341.00",1.43,0.93,0.51,0.00,471.00,"18,521",0.02,Pfizer/BioNTech
"46,193",Japan,JPN,2021-04-13,"1,752,419","1,151,424","600,995",0,"58,228","66,265.00",1.39,0.91,0.48,0.00,526.00,"22,195",0.02,Pfizer/BioNTech
"46,192",Japan,JPN,2021-04-12,"1,694,191","1,133,286","560,905",0,0,"71,044.00",1.34,0.90,0.44,0.00,564.00,"25,235",0.02,Pfizer/BioNTech
"46,191",Japan,JPN,2021-04-11,0,0,0,0,0,"70,973.00",0.00,0.00,0.00,0.00,563.00,"25,793",0.02,
"46,190",Japan,JPN,2021-04-10,0,0,0,0,0,"70,902.00",0.00,0.00,0.00,0.00,562.00,"26,351",0.02,
"46,189",Japan,JPN,2021-04-09,"1,592,517","1,101,698","490,819",0,"104,911","70,831.00",1.26,0.87,0.39,0.00,562.00,"26,908",0.02,Pfizer/BioNTech
"46,188",Japan,JPN,2021-04-08,"1,487,606","1,066,385","421,221",0,"94,498","62,499.00",1.18,0.85,0.33,0.00,496.00,"24,724",0.02,Pfizer/BioNTech
"46,187",Japan,JPN,2021-04-07,"1,393,108","1,036,429","356,679",0,"104,542","55,767.00",1.11,0.82,0.28,0.00,442.00,"22,753",0.02,Pfizer/BioNTech
"46,186",Japan,JPN,2021-04-06,"1,288,566","996,058","292,508",0,"91,682","48,405.00",1.02,0.79,0.23,0.00,384.00,"20,445",0.02,Pfizer/BioNTech
"46,185",Japan,JPN,2021-04-05,"1,196,884","956,638","240,246",0,0,"43,746.00",0.95,0.76,0.19,0.00,347.00,"18,705",0.02,Pfizer/BioNTech
"46,184",Japan,JPN,2021-04-04,0,0,0,0,0,"42,203.00",0.00,0.00,0.00,0.00,335.00,"18,740",0.02,
"46,183",Japan,JPN,2021-04-03,0,0,0,0,0,"40,661.00",0.00,0.00,0.00,0.00,323.00,"18,776",0.02,
"46,182",Japan,JPN,2021-04-02,"1,096,698","913,341","183,357",0,"46,586","39,118.00",0.87,0.72,0.15,0.00,310.00,"18,811",0.02,Pfizer/BioNTech
"46,181",Japan,JPN,2021-04-01,"1,050,112","893,315","156,797",0,"47,373","39,284.00",0.83,0.71,0.12,0.00,312.00,"22,235",0.02,Pfizer/BioNTech
"46,180",Japan,JPN,2021-03-31,"1,002,739","877,159","125,580",0,"53,008","37,366.00",0.80,0.70,0.10,0.00,296.00,"24,437",0.02,Pfizer/BioNTech
"46,179",Japan,JPN,2021-03-30,"949,731","852,946","96,785",0,"59,069","35,801.00",0.75,0.68,0.08,0.00,284.00,"26,511",0.02,Pfizer/BioNTech
"46,178",Japan,JPN,2021-03-29,"890,662","825,704","64,958",0,0,"33,995.00",0.71,0.66,0.05,0.00,270.00,"28,876",0.02,Pfizer/BioNTech
"46,177",Japan,JPN,2021-03-28,0,0,0,0,0,"34,284.00",0.00,0.00,0.00,0.00,272.00,"30,118",0.02,
"46,176",Japan,JPN,2021-03-27,0,0,0,0,0,"34,573.00",0.00,0.00,0.00,0.00,274.00,"31,360",0.03,
"46,175",Japan,JPN,2021-03-26,"822,869","781,665","41,204",0,"47,747","34,862.00",0.65,0.62,0.03,0.00,277.00,"32,602",0.03,Pfizer/BioNTech
"46,174",Japan,JPN,2021-03-25,"775,122","737,672","37,450",0,"33,942","38,060.00",0.61,0.59,0.03,0.00,302.00,"35,323",0.03,Pfizer/BioNTech
"46,173",Japan,JPN,2021-03-24,"741,180","706,101","35,079",0,"42,054","43,385.00",0.59,0.56,0.03,0.00,344.00,"40,415",0.03,Pfizer/BioNTech
"46,172",Japan,JPN,2021-03-23,"699,126","667,370","31,756",0,"46,428","48,562.00",0.55,0.53,0.03,0.00,385.00,"45,361",0.04,Pfizer/BioNTech
"46,171",Japan,JPN,2021-03-22,"652,698","623,569","29,129",0,0,"51,775.00",0.52,0.49,0.02,0.00,411.00,"48,739",0.04,Pfizer/BioNTech
"46,170",Japan,JPN,2021-03-21,0,0,0,0,0,"51,102.00",0.00,0.00,0.00,0.00,405.00,"48,029",0.04,
"46,169",Japan,JPN,2021-03-20,0,0,0,0,0,"50,429.00",0.00,0.00,0.00,0.00,400.00,"47,319",0.04,
"46,168",Japan,JPN,2021-03-19,"578,835","553,454","25,381",0,"70,133","49,756.00",0.46,0.44,0.02,0.00,395.00,"46,609",0.04,Pfizer/BioNTech
"46,167",Japan,JPN,2021-03-18,"508,702","490,413","18,289",0,"71,217","46,788.00",0.40,0.39,0.01,0.00,371.00,"44,239",0.04,Pfizer/BioNTech
"46,166",Japan,JPN,2021-03-17,"437,485","423,196","14,289",0,"78,294","41,219.00",0.35,0.34,0.01,0.00,327.00,"39,183",0.03,Pfizer/BioNTech
"46,165",Japan,JPN,2021-03-16,"359,191","349,844","9,347",0,"68,916","35,948.00",0.28,0.28,0.01,0.00,285.00,"34,612",0.03,Pfizer/BioNTech
"46,164",Japan,JPN,2021-03-15,"290,275","282,398","7,877",0,0,"31,354.00",0.23,0.22,0.01,0.00,249.00,"30,229",0.02,Pfizer/BioNTech
"46,163",Japan,JPN,2021-03-14,0,0,0,0,0,"29,668.00",0.00,0.00,0.00,0.00,235.00,"28,759",0.02,
"46,162",Japan,JPN,2021-03-13,0,0,0,0,0,"27,982.00",0.00,0.00,0.00,0.00,222.00,"27,288",0.02,
"46,161",Japan,JPN,2021-03-12,"230,542","227,194","3,348",0,"49,358","26,296.00",0.18,0.18,0.00,0.00,209.00,"25,818",0.02,Pfizer/BioNTech
"46,160",Japan,JPN,2021-03-11,"181,184","180,741",443,0,"32,234","20,287.00",0.14,0.14,0.00,0.00,161.00,"20,224",0.02,Pfizer/BioNTech
"46,159",Japan,JPN,2021-03-10,"148,950","148,915",35,0,"41,392","15,950.00",0.12,0.12,0.00,0.00,127.00,"15,945",0.01,Pfizer/BioNTech
"46,158",Japan,JPN,2021-03-09,"107,558","107,558",0,0,"36,762","10,398.00",0.09,0.09,0.00,0.00,82.00,"10,398",0.01,Pfizer/BioNTech
"46,157",Japan,JPN,2021-03-08,"70,796","70,796",0,0,0,"5,573.00",0.06,0.06,0.00,0.00,44.00,"5,573",0.00,Pfizer/BioNTech
"46,156",Japan,JPN,2021-03-07,0,0,0,0,0,"4,570.00",0.00,0.00,0.00,0.00,36.00,"4,570",0.00,
"46,155",Japan,JPN,2021-03-06,0,0,0,0,0,"3,566.00",0.00,0.00,0.00,0.00,28.00,"3,566",0.00,
"46,154",Japan,JPN,2021-03-05,"46,469","46,469",0,0,"7,295","2,563.00",0.04,0.04,0.00,0.00,20.00,"2,563",0.00,Pfizer/BioNTech
"46,153",Japan,JPN,2021-03-04,"39,174","39,174",0,0,"1,871","2,468.00",0.03,0.03,0.00,0.00,20.00,"2,468",0.00,Pfizer/BioNTech
"46,152",Japan,JPN,2021-03-03,"37,303","37,303",0,0,"2,531","2,774.00",0.03,0.03,0.00,0.00,22.00,"2,774",0.00,Pfizer/BioNTech
"46,151",Japan,JPN,2021-03-02,"34,772","34,772",0,0,"2,987","2,837.00",0.03,0.03,0.00,0.00,23.00,"2,837",0.00,Pfizer/BioNTech
"46,150",Japan,JPN,2021-03-01,"31,785","31,785",0,0,0,"2,836.00",0.03,0.03,0.00,0.00,22.00,"2,836",0.00,Pfizer/BioNTech
"46,149",Japan,JPN,2021-02-28,0,0,0,0,0,"3,009.00",0.00,0.00,0.00,0.00,24.00,"3,009",0.00,
"46,148",Japan,JPN,2021-02-27,0,0,0,0,0,"3,183.00",0.00,0.00,0.00,0.00,25.00,"3,183",0.00,
"46,147",Japan,JPN,2021-02-26,"28,530","28,530",0,0,"6,634","3,356.00",0.02,0.02,0.00,0.00,27.00,"3,356",0.00,Pfizer/BioNTech
"46,146",Japan,JPN,2021-02-25,"21,896","21,896",0,0,"4,008","3,041.00",0.02,0.02,0.00,0.00,24.00,"3,041",0.00,Pfizer/BioNTech
"46,145",Japan,JPN,2021-02-24,"17,888","17,888",0,0,0,"2,538.00",0.01,0.01,0.00,0.00,20.00,"2,538",0.00,Pfizer/BioNTech
"46,144",Japan,JPN,2021-02-23,0,0,0,0,0,"2,464.00",0.00,0.00,0.00,0.00,20.00,"2,464",0.00,
"46,143",Japan,JPN,2021-02-22,"11,934","11,934",0,0,0,"2,362.00",0.01,0.01,0.00,0.00,19.00,"2,362",0.00,Pfizer/BioNTech
"46,142",Japan,JPN,2021-02-21,0,0,0,0,0,"2,378.00",0.00,0.00,0.00,0.00,19.00,"2,378",0.00,
"46,141",Japan,JPN,2021-02-20,0,0,0,0,0,"2,404.00",0.00,0.00,0.00,0.00,19.00,"2,404",0.00,
"46,140",Japan,JPN,2021-02-19,"5,039","5,039",0,0,"4,428","2,457.00",0.00,0.00,0.00,0.00,19.00,"2,457",0.00,Pfizer/BioNTech
"46,139",Japan,JPN,2021-02-18,611,611,0,0,486,486.00,0.00,0.00,0.00,0.00,4.00,486,0.00,Pfizer/BioNTech
"46,138",Japan,JPN,2021-02-17,125,125,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,Pfizer/BioNTech
